Agent ID,Episode Number,Episode Score,Actor Learning Rate,Critic Learning Rate,Discount Factor,Entropy Coefficient,Actor Loss,Critic loss
1,45,43.0,0.001,0.001,0.99,0.0007,460.04168701171875,36.783687591552734
3,63,38.0,0.001,0.001,0.99,0.0006,282.1962890625,21.42862892150879
2,39,34.0,0.001,0.001,0.99,0.0003,272.1057434082031,21.92984390258789
1,46,43.0,0.001,0.001,0.99,0.0007,494.31561279296875,35.47679901123047
3,64,43.0,0.001,0.001,0.99,0.0006,369.84161376953125,27.8221435546875
3,65,19.0,0.001,0.001,0.99,0.0006,22.748926162719727,4.476580619812012
1,47,29.0,0.001,0.001,0.99,0.0007,152.13356018066406,16.742765426635742
1,48,28.0,0.001,0.001,0.99,0.0007,167.50149536132812,13.522407531738281
3,66,35.0,0.001,0.001,0.99,0.0006,223.94345092773438,17.06279945373535
2,40,74.0,0.001,0.001,0.99,0.0003,1218.6962890625,90.830078125
2,41,35.0,0.001,0.001,0.99,0.0003,273.58148193359375,22.900102615356445
1,49,38.0,0.001,0.001,0.99,0.0007,332.6217041015625,27.34130859375
3,67,50.0,0.001,0.001,0.99,0.0006,479.4924011230469,36.63511657714844
1,50,27.0,0.001,0.001,0.99,0.0007,139.0283966064453,12.694147109985352
2,42,71.0,0.001,0.001,0.99,0.0003,1139.91650390625,80.71881866455078
1,51,40.0,0.001,0.001,0.99,0.0007,391.0830383300781,29.56683921813965
2,43,31.0,0.001,0.001,0.99,0.0003,193.10252380371094,17.26532745361328
3,68,98.0,0.001,0.001,0.99,0.0006,1894.3883056640625,120.38094329833984
1,52,49.0,0.001,0.001,0.99,0.0007,526.5400390625,43.78214645385742
3,69,21.0,0.001,0.001,0.99,0.0006,42.75454330444336,4.01815128326416
1,53,42.0,0.001,0.001,0.99,0.0007,369.14068603515625,31.747486114501953
2,44,72.0,0.001,0.001,0.99,0.0003,1172.750732421875,82.82714080810547
1,54,26.0,0.001,0.001,0.99,0.0007,125.81317138671875,11.886354446411133
2,45,18.0,0.001,0.001,0.99,0.0003,33.05070495605469,5.350998401641846
3,70,64.0,0.001,0.001,0.99,0.0006,770.0872802734375,56.1828727722168
2,46,30.0,0.001,0.001,0.99,0.0003,188.56202697753906,14.989073753356934
1,55,64.0,0.001,0.001,0.99,0.0007,863.8095703125,68.974609375
3,71,49.0,0.001,0.001,0.99,0.0006,430.0497741699219,31.50452995300293
2,47,67.0,0.001,0.001,0.99,0.0003,964.7234497070312,73.19291687011719
1,56,54.0,0.001,0.001,0.99,0.0007,649.5504760742188,46.82941818237305
3,72,22.0,0.001,0.001,0.99,0.0006,33.98286819458008,5.0460100173950195
2,48,13.0,0.001,0.001,0.99,0.0003,10.03184700012207,2.2396976947784424
3,73,23.0,0.001,0.001,0.99,0.0006,48.96959686279297,4.740135192871094
2,49,22.0,0.001,0.001,0.99,0.0003,84.85104370117188,6.667784214019775
1,57,67.0,0.001,0.001,0.99,0.0007,970.60107421875,71.83968353271484
3,74,63.0,0.001,0.001,0.99,0.0006,753.2110595703125,51.065494537353516
1,58,42.0,0.001,0.001,0.99,0.0007,333.407958984375,29.410049438476562
3,75,36.0,0.001,0.001,0.99,0.0006,180.22341918945312,15.10417652130127
2,50,112.0,0.001,0.001,0.99,0.0003,2508.14501953125,154.1050567626953
3,76,14.0,0.001,0.001,0.99,0.0006,-21.68246078491211,3.295539140701294
2,51,19.0,0.001,0.001,0.99,0.0003,55.98933410644531,4.401557445526123
3,77,22.0,0.001,0.001,0.99,0.0006,36.17069625854492,3.7596874237060547
1,59,44.0,0.001,0.001,0.99,0.0007,396.1316223144531,31.323881149291992
3,78,20.0,0.001,0.001,0.99,0.0006,24.0447998046875,2.4049322605133057
1,60,32.0,0.001,0.001,0.99,0.0007,190.46205139160156,15.950980186462402
3,79,30.0,0.001,0.001,0.99,0.0006,98.01456451416016,9.352750778198242
2,52,75.0,0.001,0.001,0.99,0.0003,1154.2333984375,85.41822052001953
3,80,30.0,0.001,0.001,0.99,0.0006,109.24586486816406,8.358603477478027
1,61,61.0,0.001,0.001,0.99,0.0007,741.8903198242188,58.438594818115234
2,53,28.0,0.001,0.001,0.99,0.0003,133.0177764892578,11.522765159606934
3,81,39.0,0.001,0.001,0.99,0.0006,225.30728149414062,17.185800552368164
1,62,62.0,0.001,0.001,0.99,0.0007,778.7263793945312,58.91958236694336
3,82,33.0,0.001,0.001,0.99,0.0006,121.92271423339844,10.984647750854492
2,54,81.0,0.001,0.001,0.99,0.0003,1288.39404296875,94.8038558959961
2,55,21.0,0.001,0.001,0.99,0.0003,47.559722900390625,6.1843743324279785
3,83,54.0,0.001,0.001,0.99,0.0006,476.5073547363281,35.31290817260742
1,63,79.0,0.001,0.001,0.99,0.0007,1168.6893310546875,90.04882049560547
2,56,41.0,0.001,0.001,0.99,0.0003,327.3220520019531,25.247838973999023
1,64,57.0,0.001,0.001,0.99,0.0007,627.9539794921875,48.80945587158203
2,57,25.0,0.001,0.001,0.99,0.0003,88.16371154785156,8.213204383850098
2,58,43.0,0.001,0.001,0.99,0.0003,348.39764404296875,27.575876235961914
3,84,106.0,0.001,0.001,0.99,0.0006,1916.89404296875,118.36132049560547
2,59,29.0,0.001,0.001,0.99,0.0003,133.6055908203125,11.040085792541504
2,60,22.0,0.001,0.001,0.99,0.0003,66.15182495117188,4.641070365905762
1,65,133.0,0.001,0.001,0.99,0.0007,3057.3427734375,180.94393920898438
2,61,44.0,0.001,0.001,0.99,0.0003,370.4189147949219,27.18507957458496
3,85,114.0,0.001,0.001,0.99,0.0006,2039.037353515625,124.64373016357422
3,86,36.0,0.001,0.001,0.99,0.0006,139.4285430908203,9.781455039978027
2,62,60.0,0.001,0.001,0.99,0.0003,687.7772827148438,51.682674407958984
3,87,28.0,0.001,0.001,0.99,0.0006,41.21577835083008,4.783193111419678
3,88,28.0,0.001,0.001,0.99,0.0006,14.293898582458496,8.108935356140137
1,66,105.0,0.001,0.001,0.99,0.0007,2004.314453125,136.65733337402344
2,63,46.0,0.001,0.001,0.99,0.0003,392.43603515625,28.61350440979004
3,89,35.0,0.001,0.001,0.99,0.0006,116.57966613769531,11.46532917022705
1,67,71.0,0.001,0.001,0.99,0.0007,891.7491455078125,67.05194091796875
3,90,36.0,0.001,0.001,0.99,0.0006,128.2237548828125,10.584856986999512
1,68,22.0,0.001,0.001,0.99,0.0007,46.52601623535156,4.6902899742126465
2,64,89.0,0.001,0.001,0.99,0.0003,1486.195556640625,102.07244110107422
1,69,32.0,0.001,0.001,0.99,0.0007,160.1739959716797,12.229852676391602
3,91,47.0,0.001,0.001,0.99,0.0006,295.5932922363281,21.738832473754883
3,92,57.0,0.001,0.001,0.99,0.0006,456.3726806640625,33.60468673706055
1,70,73.0,0.001,0.001,0.99,0.0007,935.0426635742188,72.78962707519531
2,65,139.0,0.001,0.001,0.99,0.0003,3076.9384765625,188.93853759765625
3,93,55.0,0.001,0.001,0.99,0.0006,413.81182861328125,30.462995529174805
1,71,49.0,0.001,0.001,0.99,0.0007,404.761474609375,31.60432243347168
3,94,54.0,0.001,0.001,0.99,0.0006,383.61395263671875,27.669736862182617
2,66,63.0,0.001,0.001,0.99,0.0003,679.3480834960938,51.877376556396484
1,72,47.0,0.001,0.001,0.99,0.0007,317.5989990234375,29.709726333618164
2,67,68.0,0.001,0.001,0.99,0.0003,784.8128051757812,56.3801383972168
1,73,56.0,0.001,0.001,0.99,0.0007,562.0816650390625,42.530025482177734
3,95,97.0,0.001,0.001,0.99,0.0006,1376.575927734375,89.3717269897461
1,74,30.0,0.001,0.001,0.99,0.0007,106.072998046875,8.37808895111084
1,75,35.0,0.001,0.001,0.99,0.0007,176.68470764160156,13.607707023620605
2,68,116.0,0.001,0.001,0.99,0.0003,2273.296142578125,145.5753631591797
1,76,38.0,0.001,0.001,0.99,0.0007,221.33258056640625,15.474310874938965
3,96,124.0,0.001,0.001,0.99,0.0006,2123.73974609375,133.9730224609375
2,69,59.0,0.001,0.001,0.99,0.0003,577.7962036132812,42.22218704223633
1,77,67.0,0.001,0.001,0.99,0.0007,785.42529296875,55.06403350830078
3,97,58.0,0.001,0.001,0.99,0.0006,396.53448486328125,27.719186782836914
1,78,64.0,0.001,0.001,0.99,0.0007,687.9026489257812,52.255714416503906
2,70,72.0,0.001,0.001,0.99,0.0003,859.1666259765625,61.03662109375
3,98,49.0,0.001,0.001,0.99,0.0006,248.89273071289062,17.79154396057129
1,79,41.0,0.001,0.001,0.99,0.0007,228.93960571289062,19.057056427001953
3,99,38.0,0.001,0.001,0.99,0.0006,66.94498443603516,10.259921073913574
1,80,17.0,0.001,0.001,0.99,0.0007,-23.47402572631836,4.437097549438477
3,100,34.0,0.001,0.001,0.99,0.0006,59.708290100097656,6.406142711639404
2,71,87.0,0.001,0.001,0.99,0.0003,1285.9189453125,86.98770904541016
1,81,45.0,0.001,0.001,0.99,0.0007,268.25994873046875,24.76548194885254
1,82,57.0,0.001,0.001,0.99,0.0007,481.7174377441406,39.181427001953125
2,72,113.0,0.001,0.001,0.99,0.0003,2062.284423828125,133.11827087402344
3,101,107.0,0.001,0.001,0.99,0.0006,1499.70654296875,97.16410064697266
1,83,74.0,0.001,0.001,0.99,0.0007,861.9456787109375,64.98925018310547
3,102,53.0,0.001,0.001,0.99,0.0006,218.01983642578125,22.899141311645508
1,84,37.0,0.001,0.001,0.99,0.0007,151.81507873535156,13.884805679321289
3,103,45.0,0.001,0.001,0.99,0.0006,145.83274841308594,14.235925674438477
2,73,130.0,0.001,0.001,0.99,0.0003,2569.571044921875,161.6212158203125
1,85,51.0,0.001,0.001,0.99,0.0007,394.0822448730469,27.27241325378418
2,74,70.0,0.001,0.001,0.99,0.0003,838.4931640625,50.15631866455078
3,104,123.0,0.001,0.001,0.99,0.0006,2147.5986328125,114.71605682373047
1,86,87.0,0.001,0.001,0.99,0.0007,1159.3245849609375,82.08928680419922
2,75,57.0,0.001,0.001,0.99,0.0003,465.72393798828125,34.709022521972656
1,87,22.0,0.001,0.001,0.99,0.0007,-18.152008056640625,5.38479471206665
2,76,29.0,0.001,0.001,0.99,0.0003,30.448575973510742,8.013618469238281
1,88,44.0,0.001,0.001,0.99,0.0007,224.59011840820312,19.58234977722168
2,77,74.0,0.001,0.001,0.99,0.0003,842.1272583007812,57.76259231567383
1,89,50.0,0.001,0.001,0.99,0.0007,309.78741455078125,25.142789840698242
2,78,71.0,0.001,0.001,0.99,0.0003,770.44970703125,52.19731521606445
3,105,178.0,0.001,0.001,0.99,0.0006,4256.890625,197.6501922607422
1,90,66.0,0.001,0.001,0.99,0.0007,636.60498046875,46.23743438720703
3,106,30.0,0.001,0.001,0.99,0.0006,-43.66017532348633,6.389931678771973
2,79,98.0,0.001,0.001,0.99,0.0003,1457.7529296875,88.18952941894531
1,91,116.0,0.001,0.001,0.99,0.0007,1741.209716796875,127.33451080322266
3,107,94.0,0.001,0.001,0.99,0.0006,1192.6563720703125,71.25763702392578
2,80,126.0,0.001,0.001,0.99,0.0003,2250.9052734375,134.25225830078125
1,92,102.0,0.001,0.001,0.99,0.0007,1573.3895263671875,98.67433166503906
3,108,94.0,0.001,0.001,0.99,0.0006,1138.0081787109375,66.90435028076172
3,109,15.0,0.001,0.001,0.99,0.0006,-114.5572738647461,13.646819114685059
2,81,103.0,0.001,0.001,0.99,0.0003,1512.2650146484375,100.34600067138672
1,93,89.0,0.001,0.001,0.99,0.0007,1109.783203125,76.4229965209961
3,110,131.0,0.001,0.001,0.99,0.0006,2071.43505859375,121.83647918701172
1,94,84.0,0.001,0.001,0.99,0.0007,902.6416625976562,70.35066986083984
3,111,51.0,0.001,0.001,0.99,0.0006,164.89633178710938,15.625419616699219
1,95,74.0,0.001,0.001,0.99,0.0007,602.140625,53.3917350769043
2,82,195.0,0.001,0.001,0.99,0.0003,4861.052734375,235.7495574951172
2,83,14.0,0.001,0.001,0.99,0.0003,-61.5727424621582,8.816167831420898
3,112,63.0,0.001,0.001,0.99,0.0006,337.2210693359375,27.843494415283203
1,96,52.0,0.001,0.001,0.99,0.0007,294.4847717285156,23.680957794189453
3,113,16.0,0.001,0.001,0.99,0.0006,-105.71248626708984,13.812708854675293
3,114,33.0,0.001,0.001,0.99,0.0006,-24.010515213012695,5.865798473358154
1,97,57.0,0.001,0.001,0.99,0.0007,397.74652099609375,28.68378257751465
2,84,111.0,0.001,0.001,0.99,0.0003,1498.46142578125,104.60929107666016
3,115,55.0,0.001,0.001,0.99,0.0006,211.4537353515625,20.08115577697754
1,98,71.0,0.001,0.001,0.99,0.0007,684.178955078125,45.12032699584961
2,85,57.0,0.001,0.001,0.99,0.0003,267.30615234375,30.152896881103516
3,116,89.0,0.001,0.001,0.99,0.0006,883.5772094726562,58.054054260253906
1,99,104.0,0.001,0.001,0.99,0.0007,1550.89208984375,97.2293701171875
2,86,90.0,0.001,0.001,0.99,0.0003,1010.9025268554688,75.39391326904297
2,87,131.0,0.001,0.001,0.99,0.0003,2341.1826171875,126.19140625
3,117,200.0,0.001,0.001,0.99,0.0006,4581.36083984375,209.0594940185547
1,100,174.0,0.001,0.001,0.99,0.0007,3778.935546875,197.77101135253906
2,88,89.0,0.001,0.001,0.99,0.0003,1105.182861328125,66.84627532958984
3,118,158.0,0.001,0.001,0.99,0.0006,2892.6396484375,142.82730102539062
1,101,95.0,0.001,0.001,0.99,0.0007,1105.7093505859375,76.37906646728516
3,119,70.0,0.001,0.001,0.99,0.0006,151.1494903564453,41.796600341796875
1,102,68.0,0.001,0.001,0.99,0.0007,550.65234375,36.714820861816406
3,120,90.0,0.001,0.001,0.99,0.0006,672.705322265625,52.59666061401367
2,89,200.0,0.001,0.001,0.99,0.0003,4933.61767578125,235.0574951171875
1,103,87.0,0.001,0.001,0.99,0.0007,941.8839721679688,61.17194747924805
3,121,129.0,0.001,0.001,0.99,0.0006,1719.248046875,100.2511215209961
2,90,152.0,0.001,0.001,0.99,0.0003,2752.72509765625,163.17529296875
3,122,43.0,0.001,0.001,0.99,0.0006,-4.404712200164795,10.409357070922852
1,104,176.0,0.001,0.001,0.99,0.0007,3712.900634765625,193.9392547607422
3,123,97.0,0.001,0.001,0.99,0.0006,929.1213989257812,63.46552658081055
2,91,159.0,0.001,0.001,0.99,0.0003,3157.343994140625,164.14892578125
1,105,103.0,0.001,0.001,0.99,0.0007,1238.6436767578125,80.81600189208984
3,124,101.0,0.001,0.001,0.99,0.0006,902.5537719726562,62.501747131347656
1,106,72.0,0.001,0.001,0.99,0.0007,456.73779296875,35.600257873535156
2,92,181.0,0.001,0.001,0.99,0.0003,3962.737548828125,187.84988403320312
3,125,184.0,0.001,0.001,0.99,0.0006,3956.8984375,185.07406616210938
1,107,200.0,0.001,0.001,0.99,0.0007,4492.3583984375,216.55149841308594
1,108,99.0,0.001,0.001,0.99,0.0007,1160.0181884765625,72.50875854492188
2,93,200.0,0.001,0.001,0.99,0.0003,4805.62841796875,221.75064086914062
3,126,187.0,0.001,0.001,0.99,0.0006,3615.30029296875,167.98377990722656
1,109,137.0,0.001,0.001,0.99,0.0007,2135.490966796875,122.95637512207031
2,94,186.0,0.001,0.001,0.99,0.0003,4238.76171875,192.6959228515625
3,127,155.0,0.001,0.001,0.99,0.0006,2561.5087890625,129.60023498535156
1,110,107.0,0.001,0.001,0.99,0.0007,1283.0640869140625,81.1819076538086
2,95,87.0,0.001,0.001,0.99,0.0003,729.9877319335938,55.005126953125
1,111,43.0,0.001,0.001,0.99,0.0007,21.6999454498291,10.365187644958496
1,112,72.0,0.001,0.001,0.99,0.0007,428.58453369140625,33.75651550292969
2,96,109.0,0.001,0.001,0.99,0.0003,1349.903564453125,83.25660705566406
