Agent ID,Episode Number,Episode Score,Actor Learning Rate,Critic Learning Rate,Discount Factor,Entropy Coefficient,Actor Loss,Critic loss
2,14,19.0,0.001,0.001,0.99,0.0004,117.76005554199219,10.76107406616211
3,15,24.0,0.001,0.001,0.99,0.0006,185.64370727539062,16.2099609375
2,15,11.0,0.001,0.001,0.99,0.0004,46.1301383972168,3.9594905376434326
1,16,30.0,0.001,0.001,0.99,0.0008,279.119384765625,24.63005256652832
2,16,23.0,0.001,0.001,0.99,0.0004,168.20030212402344,15.312581062316895
1,17,20.0,0.001,0.001,0.99,0.0008,133.36192321777344,12.163267135620117
3,16,50.0,0.001,0.001,0.99,0.0006,726.49658203125,58.536834716796875
2,17,16.0,0.001,0.001,0.99,0.0004,87.73766326904297,7.8533034324646
3,17,15.0,0.001,0.001,0.99,0.0006,73.51156616210938,6.720562934875488
1,18,14.0,0.001,0.001,0.99,0.0008,69.39373016357422,6.356977462768555
3,18,13.0,0.001,0.001,0.99,0.0006,57.38671875,5.198348045349121
2,18,20.0,0.001,0.001,0.99,0.0004,129.7998046875,11.756300926208496
3,19,16.0,0.001,0.001,0.99,0.0006,82.76717376708984,7.606362819671631
1,19,32.0,0.001,0.001,0.99,0.0008,316.5953063964844,27.532941818237305
3,20,10.0,0.001,0.001,0.99,0.0006,31.74591064453125,2.95879864692688
2,19,26.0,0.001,0.001,0.99,0.0004,212.9290771484375,18.97388458251953
2,20,11.0,0.001,0.001,0.99,0.0004,41.226524353027344,3.7118992805480957
3,21,13.0,0.001,0.001,0.99,0.0006,53.74127960205078,5.034821033477783
1,20,47.0,0.001,0.001,0.99,0.0008,651.396484375,53.52669906616211
3,22,16.0,0.001,0.001,0.99,0.0006,83.49665069580078,7.510323524475098
2,21,27.0,0.001,0.001,0.99,0.0004,229.3268280029297,20.358840942382812
3,23,13.0,0.001,0.001,0.99,0.0006,53.76821517944336,4.9511542320251465
1,21,21.0,0.001,0.001,0.99,0.0008,141.51353454589844,12.615711212158203
2,22,21.0,0.001,0.001,0.99,0.0004,144.70156860351562,12.922914505004883
3,24,36.0,0.001,0.001,0.99,0.0006,381.7740783691406,33.07389450073242
2,23,26.0,0.001,0.001,0.99,0.0004,211.28355407714844,18.663740158081055
1,22,47.0,0.001,0.001,0.99,0.0008,642.328369140625,52.858943939208984
3,25,26.0,0.001,0.001,0.99,0.0006,213.64501953125,18.521055221557617
2,24,17.0,0.001,0.001,0.99,0.0004,92.82135772705078,8.568835258483887
1,23,13.0,0.001,0.001,0.99,0.0008,53.46094512939453,4.760970592498779
3,26,15.0,0.001,0.001,0.99,0.0006,71.78104400634766,6.618755340576172
2,25,16.0,0.001,0.001,0.99,0.0004,86.59781646728516,7.755763530731201
1,24,15.0,0.001,0.001,0.99,0.0008,71.21644592285156,6.788490295410156
1,25,18.0,0.001,0.001,0.99,0.0008,101.57322692871094,9.250370025634766
3,27,26.0,0.001,0.001,0.99,0.0006,202.47146606445312,18.530250549316406
2,26,48.0,0.001,0.001,0.99,0.0004,663.26806640625,54.27781295776367
1,26,25.0,0.001,0.001,0.99,0.0008,191.70994567871094,17.236602783203125
3,28,23.0,0.001,0.001,0.99,0.0006,161.7994384765625,14.8197603225708
2,27,15.0,0.001,0.001,0.99,0.0004,71.37824249267578,6.384387493133545
3,29,18.0,0.001,0.001,0.99,0.0006,99.425537109375,9.124723434448242
2,28,24.0,0.001,0.001,0.99,0.0004,178.17523193359375,15.949968338012695
1,27,24.0,0.001,0.001,0.99,0.0008,176.0375213623047,15.884300231933594
1,28,24.0,0.001,0.001,0.99,0.0008,176.0225372314453,15.96216869354248
3,30,37.0,0.001,0.001,0.99,0.0006,406.59326171875,34.82996368408203
2,29,43.0,0.001,0.001,0.99,0.0004,537.9859619140625,45.28629684448242
2,30,20.0,0.001,0.001,0.99,0.0004,122.85037994384766,11.317061424255371
1,29,22.0,0.001,0.001,0.99,0.0008,148.03445434570312,13.563923835754395
3,31,30.0,0.001,0.001,0.99,0.0006,273.7611083984375,23.721967697143555
1,30,11.0,0.001,0.001,0.99,0.0008,35.62557601928711,3.1773784160614014
2,31,15.0,0.001,0.001,0.99,0.0004,71.29795837402344,6.311635971069336
3,32,10.0,0.001,0.001,0.99,0.0006,29.331012725830078,2.807779312133789
1,31,12.0,0.001,0.001,0.99,0.0008,51.73106002807617,4.618886947631836
2,32,13.0,0.001,0.001,0.99,0.0004,58.59014129638672,5.164124965667725
1,32,18.0,0.001,0.001,0.99,0.0008,101.24347686767578,9.423849105834961
3,33,24.0,0.001,0.001,0.99,0.0006,174.589111328125,15.966231346130371
3,34,11.0,0.001,0.001,0.99,0.0006,33.796138763427734,3.169610023498535
1,33,13.0,0.001,0.001,0.99,0.0008,60.224830627441406,5.277557849884033
2,33,33.0,0.001,0.001,0.99,0.0004,323.49151611328125,28.340991973876953
2,34,14.0,0.001,0.001,0.99,0.0004,67.48745727539062,5.8111958503723145
3,35,40.0,0.001,0.001,0.99,0.0006,471.8623352050781,39.2539176940918
1,34,42.0,0.001,0.001,0.99,0.0008,518.141357421875,43.16755294799805
3,36,15.0,0.001,0.001,0.99,0.0006,67.87818908691406,5.8553032875061035
2,35,46.0,0.001,0.001,0.99,0.0004,608.2032470703125,50.431453704833984
1,35,21.0,0.001,0.001,0.99,0.0008,141.66639709472656,12.8873929977417
3,37,14.0,0.001,0.001,0.99,0.0006,70.790283203125,5.276916027069092
3,38,11.0,0.001,0.001,0.99,0.0006,39.63375473022461,3.26293683052063
2,36,29.0,0.001,0.001,0.99,0.0004,249.91943359375,22.026508331298828
1,36,25.0,0.001,0.001,0.99,0.0008,187.29681396484375,16.91748809814453
1,37,15.0,0.001,0.001,0.99,0.0008,67.22804260253906,6.460134983062744
3,39,44.0,0.001,0.001,0.99,0.0006,552.8201904296875,46.24951171875
2,37,34.0,0.001,0.001,0.99,0.0004,336.9823303222656,29.521818161010742
1,38,24.0,0.001,0.001,0.99,0.0008,183.22271728515625,16.348386764526367
3,40,43.0,0.001,0.001,0.99,0.0006,519.9923706054688,44.02037048339844
2,38,34.0,0.001,0.001,0.99,0.0004,334.2538757324219,29.423114776611328
1,39,27.0,0.001,0.001,0.99,0.0008,218.058349609375,19.475637435913086
3,41,26.0,0.001,0.001,0.99,0.0006,200.16990661621094,17.686330795288086
2,39,22.0,0.001,0.001,0.99,0.0004,151.91050720214844,13.538527488708496
3,42,16.0,0.001,0.001,0.99,0.0006,72.65119171142578,6.897990703582764
1,40,33.0,0.001,0.001,0.99,0.0008,328.2957763671875,28.71048355102539
3,43,12.0,0.001,0.001,0.99,0.0006,40.7526969909668,3.5868566036224365
2,40,42.0,0.001,0.001,0.99,0.0004,499.833984375,42.009403228759766
1,41,25.0,0.001,0.001,0.99,0.0008,196.57040405273438,17.27579689025879
2,41,11.0,0.001,0.001,0.99,0.0004,35.074180603027344,3.1041979789733887
3,44,26.0,0.001,0.001,0.99,0.0006,203.30711364746094,17.740463256835938
1,42,18.0,0.001,0.001,0.99,0.0008,95.17849731445312,8.309320449829102
2,42,19.0,0.001,0.001,0.99,0.0004,115.12556457519531,10.192719459533691
3,45,17.0,0.001,0.001,0.99,0.0006,80.38414764404297,7.8677239418029785
1,43,22.0,0.001,0.001,0.99,0.0008,154.89280700683594,13.55229377746582
2,43,13.0,0.001,0.001,0.99,0.0004,49.50764083862305,4.444852352142334
3,46,15.0,0.001,0.001,0.99,0.0006,63.385528564453125,5.881547451019287
2,44,26.0,0.001,0.001,0.99,0.0004,202.76658630371094,18.204938888549805
1,44,63.0,0.001,0.001,0.99,0.0008,1088.3099365234375,83.3617172241211
3,47,31.0,0.001,0.001,0.99,0.0006,276.44403076171875,24.254825592041016
2,45,33.0,0.001,0.001,0.99,0.0004,330.6385803222656,26.686513900756836
1,45,17.0,0.001,0.001,0.99,0.0008,96.49440002441406,8.425256729125977
3,48,38.0,0.001,0.001,0.99,0.0006,411.4131164550781,35.02606964111328
2,46,38.0,0.001,0.001,0.99,0.0004,429.67376708984375,34.55520248413086
3,49,13.0,0.001,0.001,0.99,0.0006,46.473018646240234,4.166477203369141
1,46,41.0,0.001,0.001,0.99,0.0008,484.8488464355469,41.11917495727539
1,47,13.0,0.001,0.001,0.99,0.0008,47.29830551147461,4.1279425621032715
2,47,18.0,0.001,0.001,0.99,0.0004,103.93689727783203,8.993639945983887
3,50,60.0,0.001,0.001,0.99,0.0006,965.1990356445312,75.13941955566406
1,48,26.0,0.001,0.001,0.99,0.0008,197.1638641357422,17.810110092163086
2,48,20.0,0.001,0.001,0.99,0.0004,116.79010772705078,10.029385566711426
1,49,15.0,0.001,0.001,0.99,0.0008,73.13065338134766,6.598903179168701
2,49,26.0,0.001,0.001,0.99,0.0004,194.2760467529297,17.134002685546875
1,50,12.0,0.001,0.001,0.99,0.0008,49.38430404663086,4.228075981140137
1,51,17.0,0.001,0.001,0.99,0.0008,96.21338653564453,7.96278715133667
2,50,34.0,0.001,0.001,0.99,0.0004,343.9207763671875,28.497846603393555
1,52,15.0,0.001,0.001,0.99,0.0008,72.85460662841797,6.546222686767578
3,51,109.0,0.001,0.001,0.99,0.0006,2744.384521484375,183.38558959960938
1,53,25.0,0.001,0.001,0.99,0.0008,190.47637939453125,16.536090850830078
2,51,39.0,0.001,0.001,0.99,0.0004,431.5779113769531,36.88932418823242
1,54,34.0,0.001,0.001,0.99,0.0008,336.6554870605469,28.362995147705078
2,52,28.0,0.001,0.001,0.99,0.0004,235.23313903808594,20.319704055786133
3,52,41.0,0.001,0.001,0.99,0.0006,463.630615234375,38.62538528442383
2,53,28.0,0.001,0.001,0.99,0.0004,222.30157470703125,19.712783813476562
3,53,19.0,0.001,0.001,0.99,0.0006,105.7966537475586,9.193435668945312
1,55,45.0,0.001,0.001,0.99,0.0008,573.18212890625,47.900535583496094
1,56,17.0,0.001,0.001,0.99,0.0008,91.26622009277344,8.199800491333008
1,57,14.0,0.001,0.001,0.99,0.0008,61.96129608154297,5.631279468536377
3,54,24.0,0.001,0.001,0.99,0.0006,167.15545654296875,14.550837516784668
2,54,38.0,0.001,0.001,0.99,0.0004,401.1821594238281,34.20832824707031
1,58,25.0,0.001,0.001,0.99,0.0008,187.6131134033203,16.764089584350586
3,55,27.0,0.001,0.001,0.99,0.0006,203.23670959472656,17.911300659179688
2,55,37.0,0.001,0.001,0.99,0.0004,387.5964050292969,33.16956329345703
1,59,20.0,0.001,0.001,0.99,0.0008,123.62930297851562,11.048160552978516
1,60,14.0,0.001,0.001,0.99,0.0008,61.15630340576172,5.524816513061523
3,56,40.0,0.001,0.001,0.99,0.0006,440.1139221191406,37.2791862487793
2,56,34.0,0.001,0.001,0.99,0.0004,317.3722839355469,28.19795036315918
1,61,31.0,0.001,0.001,0.99,0.0008,274.0953369140625,23.432254791259766
3,57,13.0,0.001,0.001,0.99,0.0006,41.07048416137695,3.821019411087036
2,57,25.0,0.001,0.001,0.99,0.0004,182.5407257080078,16.023900985717773
3,58,27.0,0.001,0.001,0.99,0.0006,204.76626586914062,18.32512092590332
2,58,13.0,0.001,0.001,0.99,0.0004,43.92821502685547,3.7688584327697754
1,62,48.0,0.001,0.001,0.99,0.0008,636.336181640625,52.38602828979492
3,59,17.0,0.001,0.001,0.99,0.0006,85.12855529785156,6.874650478363037
1,63,37.0,0.001,0.001,0.99,0.0008,391.2275390625,33.65805435180664
3,60,32.0,0.001,0.001,0.99,0.0006,272.5776062011719,24.5813045501709
1,64,33.0,0.001,0.001,0.99,0.0008,304.28741455078125,26.578739166259766
2,59,101.0,0.001,0.001,0.99,0.0004,2384.771240234375,163.6863250732422
3,61,41.0,0.001,0.001,0.99,0.0006,456.5960388183594,36.758724212646484
1,65,19.0,0.001,0.001,0.99,0.0008,101.17192840576172,8.23279094696045
2,60,15.0,0.001,0.001,0.99,0.0004,58.403343200683594,5.439574718475342
1,66,29.0,0.001,0.001,0.99,0.0008,246.30545043945312,21.708709716796875
3,62,34.0,0.001,0.001,0.99,0.0006,325.6075134277344,26.830841064453125
2,61,21.0,0.001,0.001,0.99,0.0004,136.3426055908203,11.382786750793457
3,63,19.0,0.001,0.001,0.99,0.0006,100.97977447509766,8.61835765838623
2,62,18.0,0.001,0.001,0.99,0.0004,86.81237030029297,7.80281400680542
3,64,14.0,0.001,0.001,0.99,0.0006,54.952152252197266,4.565105438232422
1,67,50.0,0.001,0.001,0.99,0.0008,671.8938598632812,55.087158203125
2,63,37.0,0.001,0.001,0.99,0.0004,382.7444763183594,32.86985397338867
3,65,54.0,0.001,0.001,0.99,0.0006,777.1111450195312,59.95424270629883
2,64,32.0,0.001,0.001,0.99,0.0004,294.735107421875,25.18879508972168
3,66,24.0,0.001,0.001,0.99,0.0006,159.56906127929688,13.430656433105469
1,68,41.0,0.001,0.001,0.99,0.0008,458.9114074707031,38.906673431396484
2,65,10.0,0.001,0.001,0.99,0.0004,19.970064163208008,2.233083486557007
1,69,28.0,0.001,0.001,0.99,0.0008,213.49461364746094,18.06358528137207
1,70,16.0,0.001,0.001,0.99,0.0008,79.84457397460938,6.816803932189941
2,66,35.0,0.001,0.001,0.99,0.0004,334.51983642578125,28.602508544921875
3,67,52.0,0.001,0.001,0.99,0.0006,715.7520751953125,56.819488525390625
1,71,20.0,0.001,0.001,0.99,0.0008,120.2765884399414,10.514848709106445
2,67,37.0,0.001,0.001,0.99,0.0004,379.90667724609375,32.58684158325195
2,68,21.0,0.001,0.001,0.99,0.0004,118.13704681396484,10.955988883972168
1,72,50.0,0.001,0.001,0.99,0.0008,668.643798828125,53.83404541015625
3,68,48.0,0.001,0.001,0.99,0.0006,604.3201904296875,49.45588302612305
1,73,33.0,0.001,0.001,0.99,0.0008,309.62762451171875,26.648481369018555
3,69,31.0,0.001,0.001,0.99,0.0006,260.8578186035156,21.820268630981445
2,69,35.0,0.001,0.001,0.99,0.0004,328.812744140625,28.769514083862305
1,74,18.0,0.001,0.001,0.99,0.0008,97.28144836425781,8.411535263061523
1,75,31.0,0.001,0.001,0.99,0.0008,270.6363525390625,23.96392822265625
2,70,37.0,0.001,0.001,0.99,0.0004,378.150146484375,32.404415130615234
3,70,68.0,0.001,0.001,0.99,0.0006,1144.3682861328125,88.33734893798828
1,76,33.0,0.001,0.001,0.99,0.0008,291.57373046875,25.2808780670166
3,71,34.0,0.001,0.001,0.99,0.0006,303.67529296875,25.907285690307617
2,71,64.0,0.001,0.001,0.99,0.0004,1056.6507568359375,81.6885757446289
1,77,37.0,0.001,0.001,0.99,0.0008,379.0422058105469,32.557830810546875
1,78,14.0,0.001,0.001,0.99,0.0008,61.70194625854492,4.83078670501709
2,72,13.0,0.001,0.001,0.99,0.0004,40.32795715332031,3.255951404571533
3,72,25.0,0.001,0.001,0.99,0.0006,153.87435913085938,14.214919090270996
1,79,21.0,0.001,0.001,0.99,0.0008,117.27397155761719,9.901256561279297
3,73,35.0,0.001,0.001,0.99,0.0006,330.36279296875,27.15815544128418
2,73,35.0,0.001,0.001,0.99,0.0004,336.1356506347656,28.546615600585938
1,80,32.0,0.001,0.001,0.99,0.0008,286.9107666015625,25.05299949645996
2,74,19.0,0.001,0.001,0.99,0.0004,94.57315063476562,8.418410301208496
3,74,18.0,0.001,0.001,0.99,0.0006,83.02595520019531,7.32171630859375
1,81,17.0,0.001,0.001,0.99,0.0008,86.1322250366211,7.376855373382568
3,75,25.0,0.001,0.001,0.99,0.0006,159.84286499023438,14.348174095153809
1,82,28.0,0.001,0.001,0.99,0.0008,208.60667419433594,18.070091247558594
3,76,15.0,0.001,0.001,0.99,0.0006,55.24148178100586,4.572713851928711
2,75,40.0,0.001,0.001,0.99,0.0004,422.8641052246094,36.04262924194336
1,83,21.0,0.001,0.001,0.99,0.0008,125.72893524169922,10.969164848327637
2,76,32.0,0.001,0.001,0.99,0.0004,270.56524658203125,23.467544555664062
1,84,26.0,0.001,0.001,0.99,0.0008,191.9656982421875,17.093435287475586
2,77,21.0,0.001,0.001,0.99,0.0004,134.76431274414062,9.859354972839355
3,77,62.0,0.001,0.001,0.99,0.0006,991.47265625,73.79048919677734
3,78,19.0,0.001,0.001,0.99,0.0006,90.09703826904297,7.8334879875183105
2,78,67.0,0.001,0.001,0.99,0.0004,1112.4432373046875,87.19374084472656
1,85,86.0,0.001,0.001,0.99,0.0008,1770.764404296875,128.681396484375
2,79,35.0,0.001,0.001,0.99,0.0004,320.4150085449219,26.559982299804688
2,80,24.0,0.001,0.001,0.99,0.0004,147.71372985839844,12.144089698791504
1,86,30.0,0.001,0.001,0.99,0.0008,238.8002471923828,19.74094009399414
3,79,109.0,0.001,0.001,0.99,0.0006,2664.961669921875,174.9606170654297
1,87,18.0,0.001,0.001,0.99,0.0008,92.0872802734375,7.717536926269531
3,80,25.0,0.001,0.001,0.99,0.0006,154.72157287597656,13.64342975616455
1,88,17.0,0.001,0.001,0.99,0.0008,81.14353942871094,6.6903977394104
2,81,36.0,0.001,0.001,0.99,0.0004,341.83087158203125,29.882400512695312
1,89,19.0,0.001,0.001,0.99,0.0008,90.10566711425781,7.383657932281494
3,81,35.0,0.001,0.001,0.99,0.0006,311.5055847167969,24.90669059753418
3,82,22.0,0.001,0.001,0.99,0.0006,119.66305541992188,10.42211627960205
3,83,10.0,0.001,0.001,0.99,0.0006,15.385555267333984,1.6837738752365112
2,82,76.0,0.001,0.001,0.99,0.0004,1378.833740234375,103.5457992553711
1,90,73.0,0.001,0.001,0.99,0.0008,1315.3851318359375,99.74225616455078
2,83,15.0,0.001,0.001,0.99,0.0004,48.144859313964844,3.898118257522583
1,91,15.0,0.001,0.001,0.99,0.0008,63.364288330078125,5.381194591522217
3,84,31.0,0.001,0.001,0.99,0.0006,246.24282836914062,20.40931510925293
1,92,15.0,0.001,0.001,0.99,0.0008,63.49212646484375,5.447564125061035
2,84,27.0,0.001,0.001,0.99,0.0004,183.39979553222656,15.81316089630127
3,85,35.0,0.001,0.001,0.99,0.0006,302.3941345214844,26.688947677612305
2,85,44.0,0.001,0.001,0.99,0.0004,497.489990234375,40.17402267456055
1,93,54.0,0.001,0.001,0.99,0.0008,753.4785766601562,58.46342849731445
2,86,31.0,0.001,0.001,0.99,0.0004,244.16184997558594,20.603727340698242
1,94,36.0,0.001,0.001,0.99,0.0008,330.56463623046875,28.38714027404785
2,87,30.0,0.001,0.001,0.99,0.0004,222.6389617919922,19.13235855102539
3,86,83.0,0.001,0.001,0.99,0.0006,1610.6112060546875,115.7903823852539
2,88,18.0,0.001,0.001,0.99,0.0004,71.78260803222656,5.891319274902344
1,95,32.0,0.001,0.001,0.99,0.0008,277.3075256347656,23.664026260375977
1,96,24.0,0.001,0.001,0.99,0.0008,136.5216827392578,12.720550537109375
2,89,27.0,0.001,0.001,0.99,0.0004,193.79763793945312,16.65325164794922
1,97,23.0,0.001,0.001,0.99,0.0008,149.33143615722656,12.077766418457031
3,87,59.0,0.001,0.001,0.99,0.0006,850.9874877929688,67.11559295654297
1,98,20.0,0.001,0.001,0.99,0.0008,108.6683120727539,9.074180603027344
2,90,44.0,0.001,0.001,0.99,0.0004,480.82904052734375,40.98847579956055
2,91,16.0,0.001,0.001,0.99,0.0004,77.00320434570312,5.63396692276001
3,88,52.0,0.001,0.001,0.99,0.0006,662.813720703125,53.578826904296875
2,92,33.0,0.001,0.001,0.99,0.0004,268.04443359375,22.92500114440918
1,99,72.0,0.001,0.001,0.99,0.0008,1293.47607421875,93.7453384399414
3,89,49.0,0.001,0.001,0.99,0.0006,589.9755249023438,47.38843536376953
3,90,22.0,0.001,0.001,0.99,0.0006,104.43788146972656,9.825364112854004
2,93,22.0,0.001,0.001,0.99,0.0004,109.54779815673828,9.794649124145508
1,100,34.0,0.001,0.001,0.99,0.0008,290.5746765136719,24.92593765258789
3,91,19.0,0.001,0.001,0.99,0.0006,83.14556884765625,6.754914283752441
1,101,21.0,0.001,0.001,0.99,0.0008,101.01041412353516,8.268107414245605
1,102,12.0,0.001,0.001,0.99,0.0008,42.443092346191406,3.0647952556610107
3,92,40.0,0.001,0.001,0.99,0.0006,409.0986633300781,31.890527725219727
1,103,13.0,0.001,0.001,0.99,0.0008,48.50642395019531,3.616525411605835
2,94,87.0,0.001,0.001,0.99,0.0004,1769.837158203125,124.84563446044922
3,93,13.0,0.001,0.001,0.99,0.0006,34.97134017944336,2.959197998046875
2,95,23.0,0.001,0.001,0.99,0.0004,115.65823364257812,10.661681175231934
3,94,30.0,0.001,0.001,0.99,0.0006,214.70745849609375,18.504262924194336
1,104,57.0,0.001,0.001,0.99,0.0008,809.9293823242188,63.2724723815918
2,96,32.0,0.001,0.001,0.99,0.0004,251.16212463378906,21.858352661132812
3,95,27.0,0.001,0.001,0.99,0.0006,175.58384704589844,15.102889060974121
1,105,30.0,0.001,0.001,0.99,0.0008,224.11195373535156,19.517881393432617
2,97,29.0,0.001,0.001,0.99,0.0004,196.2055206298828,17.021703720092773
1,106,44.0,0.001,0.001,0.99,0.0008,485.483154296875,40.09956359863281
3,96,34.0,0.001,0.001,0.99,0.0006,270.18365478515625,23.194091796875
1,107,19.0,0.001,0.001,0.99,0.0008,98.7793197631836,8.452248573303223
2,98,47.0,0.001,0.001,0.99,0.0004,552.1265869140625,45.90540313720703
3,97,60.0,0.001,0.001,0.99,0.0006,880.410888671875,67.37337493896484
2,99,33.0,0.001,0.001,0.99,0.0004,262.9161376953125,21.93964958190918
1,108,42.0,0.001,0.001,0.99,0.0008,460.8369140625,36.50090408325195
2,100,25.0,0.001,0.001,0.99,0.0004,140.80245971679688,13.750531196594238
1,109,26.0,0.001,0.001,0.99,0.0008,182.147216796875,15.188949584960938
3,98,56.0,0.001,0.001,0.99,0.0006,748.5546875,60.3596076965332
3,99,48.0,0.001,0.001,0.99,0.0006,563.895263671875,42.9920768737793
1,110,50.0,0.001,0.001,0.99,0.0008,633.6968994140625,51.55125045776367
3,100,39.0,0.001,0.001,0.99,0.0006,365.1384582519531,29.807397842407227
3,101,27.0,0.001,0.001,0.99,0.0006,160.16160583496094,14.426741600036621
2,101,146.0,0.001,0.001,0.99,0.0004,4179.322265625,245.468017578125
3,102,46.0,0.001,0.001,0.99,0.0006,514.6968383789062,40.26366424560547
1,111,97.0,0.001,0.001,0.99,0.0008,2131.561279296875,146.24288940429688
2,102,25.0,0.001,0.001,0.99,0.0004,137.79017639160156,12.744009017944336
2,103,28.0,0.001,0.001,0.99,0.0004,179.0397186279297,15.589012145996094
3,103,36.0,0.001,0.001,0.99,0.0006,303.707275390625,25.537628173828125
1,112,31.0,0.001,0.001,0.99,0.0008,230.5286102294922,19.456296920776367
2,104,17.0,0.001,0.001,0.99,0.0004,51.8287239074707,4.331602573394775
3,104,33.0,0.001,0.001,0.99,0.0006,246.948486328125,21.189695358276367
2,105,32.0,0.001,0.001,0.99,0.0004,263.7032165527344,21.58267593383789
1,113,47.0,0.001,0.001,0.99,0.0008,552.8206176757812,43.75345993041992
3,105,25.0,0.001,0.001,0.99,0.0006,137.40724182128906,11.089442253112793
3,106,14.0,0.001,0.001,0.99,0.0006,21.487348556518555,2.3976426124572754
1,114,39.0,0.001,0.001,0.99,0.0008,360.1365051269531,31.793609619140625
3,107,13.0,0.001,0.001,0.99,0.0006,9.737074851989746,3.6807777881622314
1,115,49.0,0.001,0.001,0.99,0.0008,599.6407470703125,47.92253875732422
2,106,76.0,0.001,0.001,0.99,0.0004,1317.33154296875,99.93634033203125
3,108,35.0,0.001,0.001,0.99,0.0006,283.7544860839844,21.82655906677246
1,116,13.0,0.001,0.001,0.99,0.0008,44.160892486572266,3.3592097759246826
2,107,16.0,0.001,0.001,0.99,0.0004,45.95178985595703,3.8782169818878174
2,108,24.0,0.001,0.001,0.99,0.0004,156.01336669921875,11.856685638427734
3,109,35.0,0.001,0.001,0.99,0.0006,277.75543212890625,23.490232467651367
1,117,51.0,0.001,0.001,0.99,0.0008,619.0714721679688,51.96505355834961
3,110,34.0,0.001,0.001,0.99,0.0006,263.3814697265625,21.012744903564453
