Agent ID,Episode Number,Episode Score,Actor Learning Rate,Critic Learning Rate,Discount Factor,Entropy Coefficient,Actor Loss,Critic loss
1,437,163.0,0.001,0.001,0.99,0.0007,-59.639217376708984,1.674233317375183
2,456,200.0,0.001,0.001,0.99,0.0003,244.79071044921875,41.05439758300781
1,438,170.0,0.001,0.001,0.99,0.0007,268.4578857421875,3.3228707313537598
3,429,200.0,0.001,0.001,0.99,0.0003,64.5103759765625,59.466552734375
1,439,184.0,0.001,0.001,0.99,0.0007,44.81135559082031,2.2780253887176514
2,457,200.0,0.001,0.001,0.99,0.0003,118.34452056884766,43.149620056152344
3,430,200.0,0.001,0.001,0.99,0.0003,-44.04928970336914,60.159175872802734
2,458,145.0,0.001,0.001,0.99,0.0003,26.446184158325195,11.38670825958252
1,440,186.0,0.001,0.001,0.99,0.0007,-128.9760284423828,2.400620222091675
3,431,200.0,0.001,0.001,0.99,0.0003,59.661094665527344,58.937530517578125
2,459,197.0,0.001,0.001,0.99,0.0003,610.4154052734375,20.63311195373535
1,441,156.0,0.001,0.001,0.99,0.0007,-46.52878952026367,1.829298973083496
3,432,200.0,0.001,0.001,0.99,0.0003,16.637630462646484,59.687103271484375
1,442,174.0,0.001,0.001,0.99,0.0007,58.5595588684082,1.441056489944458
2,460,200.0,0.001,0.001,0.99,0.0003,67.84215545654297,27.038114547729492
3,433,200.0,0.001,0.001,0.99,0.0003,-185.9534912109375,61.367855072021484
1,443,161.0,0.001,0.001,0.99,0.0007,5.479772090911865,1.1915947198867798
2,461,200.0,0.001,0.001,0.99,0.0003,-219.98760986328125,38.40438461303711
3,434,200.0,0.001,0.001,0.99,0.0003,-134.4907989501953,69.40103149414062
1,444,188.0,0.001,0.001,0.99,0.0007,125.26619720458984,1.6283645629882812
2,462,200.0,0.001,0.001,0.99,0.0003,-733.2343139648438,65.58538055419922
3,435,200.0,0.001,0.001,0.99,0.0003,110.47064208984375,66.10025024414062
1,445,193.0,0.001,0.001,0.99,0.0007,11.5309419631958,1.6213496923446655
2,463,200.0,0.001,0.001,0.99,0.0003,693.7556762695312,24.08026885986328
3,436,200.0,0.001,0.001,0.99,0.0003,98.13740539550781,65.79763793945312
1,446,188.0,0.001,0.001,0.99,0.0007,208.19093322753906,2.986177921295166
2,464,200.0,0.001,0.001,0.99,0.0003,-203.09869384765625,48.968299865722656
3,437,200.0,0.001,0.001,0.99,0.0003,-49.87559509277344,64.66191864013672
1,447,168.0,0.001,0.001,0.99,0.0007,-320.6228332519531,4.040609359741211
2,465,178.0,0.001,0.001,0.99,0.0003,720.7257080078125,17.43577766418457
3,438,200.0,0.001,0.001,0.99,0.0003,238.16403198242188,63.67354202270508
1,448,200.0,0.001,0.001,0.99,0.0007,329.14825439453125,3.2266571521759033
2,466,176.0,0.001,0.001,0.99,0.0003,444.4427795410156,9.791685104370117
3,439,200.0,0.001,0.001,0.99,0.0003,-179.46542358398438,63.15485382080078
1,449,193.0,0.001,0.001,0.99,0.0007,-104.92691040039062,0.9673784375190735
2,467,161.0,0.001,0.001,0.99,0.0003,227.7412567138672,8.849386215209961
3,440,200.0,0.001,0.001,0.99,0.0003,-4.033745765686035,62.69594955444336
1,450,192.0,0.001,0.001,0.99,0.0007,586.2716064453125,5.9229044914245605
2,468,191.0,0.001,0.001,0.99,0.0003,309.76104736328125,9.861034393310547
3,441,200.0,0.001,0.001,0.99,0.0003,-60.04513931274414,60.14897537231445
1,451,199.0,0.001,0.001,0.99,0.0007,-188.8245391845703,3.1540510654449463
2,469,145.0,0.001,0.001,0.99,0.0003,-48.182342529296875,3.77618145942688
3,442,200.0,0.001,0.001,0.99,0.0003,57.869773864746094,57.57737350463867
2,470,163.0,0.001,0.001,0.99,0.0003,117.49130249023438,4.935171127319336
1,452,189.0,0.001,0.001,0.99,0.0007,-291.08953857421875,2.4969112873077393
2,471,199.0,0.001,0.001,0.99,0.0003,712.7562255859375,11.749479293823242
3,443,200.0,0.001,0.001,0.99,0.0003,-59.767704010009766,55.215484619140625
1,453,200.0,0.001,0.001,0.99,0.0007,137.39305114746094,2.2068746089935303
2,472,200.0,0.001,0.001,0.99,0.0003,-1216.358154296875,52.08051681518555
3,444,200.0,0.001,0.001,0.99,0.0003,-225.56573486328125,56.08041000366211
1,454,200.0,0.001,0.001,0.99,0.0007,-490.0360412597656,6.053041934967041
2,473,200.0,0.001,0.001,0.99,0.0003,109.37046813964844,17.197107315063477
3,445,200.0,0.001,0.001,0.99,0.0003,38.75275421142578,55.68231201171875
1,455,192.0,0.001,0.001,0.99,0.0007,606.6353759765625,6.589715480804443
2,474,174.0,0.001,0.001,0.99,0.0003,737.8936767578125,10.909541130065918
3,446,200.0,0.001,0.001,0.99,0.0003,-28.30142593383789,50.6612434387207
1,456,177.0,0.001,0.001,0.99,0.0007,181.30300903320312,2.338582754135132
2,475,200.0,0.001,0.001,0.99,0.0003,354.0489807128906,4.738749980926514
3,447,200.0,0.001,0.001,0.99,0.0003,17.362192153930664,46.82523727416992
1,457,197.0,0.001,0.001,0.99,0.0007,-14.678176879882812,1.0888497829437256
3,448,200.0,0.001,0.001,0.99,0.0003,401.8623962402344,43.6088981628418
2,476,200.0,0.001,0.001,0.99,0.0003,287.5142517089844,2.859809160232544
1,458,197.0,0.001,0.001,0.99,0.0007,-121.56428527832031,3.6210339069366455
2,477,200.0,0.001,0.001,0.99,0.0003,-794.757080078125,37.55501937866211
3,449,200.0,0.001,0.001,0.99,0.0003,-297.3379211425781,42.62168884277344
1,459,189.0,0.001,0.001,0.99,0.0007,171.60519409179688,1.566784143447876
2,478,173.0,0.001,0.001,0.99,0.0003,686.8856811523438,9.149334907531738
3,450,200.0,0.001,0.001,0.99,0.0003,296.952880859375,41.414283752441406
1,460,200.0,0.001,0.001,0.99,0.0007,-682.1590576171875,8.7080659866333
2,479,200.0,0.001,0.001,0.99,0.0003,309.7120361328125,3.0300450325012207
3,451,200.0,0.001,0.001,0.99,0.0003,-7.896378517150879,40.60375213623047
1,461,167.0,0.001,0.001,0.99,0.0007,116.9844970703125,1.1429294347763062
2,480,200.0,0.001,0.001,0.99,0.0003,-973.2623291015625,32.112335205078125
1,462,167.0,0.001,0.001,0.99,0.0007,-147.80245971679688,1.3324902057647705
3,452,200.0,0.001,0.001,0.99,0.0003,159.48855590820312,39.02435302734375
2,481,200.0,0.001,0.001,0.99,0.0003,-462.0110168457031,25.429988861083984
1,463,179.0,0.001,0.001,0.99,0.0007,607.2186279296875,5.965123653411865
3,453,200.0,0.001,0.001,0.99,0.0003,-153.15272521972656,36.99799346923828
2,482,200.0,0.001,0.001,0.99,0.0003,-528.1786499023438,41.251155853271484
1,464,184.0,0.001,0.001,0.99,0.0007,31.299575805664062,1.7071691751480103
3,454,200.0,0.001,0.001,0.99,0.0003,84.32914733886719,30.001148223876953
2,483,200.0,0.001,0.001,0.99,0.0003,596.5183715820312,13.842803955078125
1,465,200.0,0.001,0.001,0.99,0.0007,45.4760627746582,3.5322670936584473
3,455,200.0,0.001,0.001,0.99,0.0003,-323.2665710449219,29.501956939697266
2,484,200.0,0.001,0.001,0.99,0.0003,151.75314331054688,11.434623718261719
1,466,200.0,0.001,0.001,0.99,0.0007,-347.2831726074219,2.7050249576568604
3,456,200.0,0.001,0.001,0.99,0.0003,359.458740234375,26.444833755493164
2,485,189.0,0.001,0.001,0.99,0.0003,1224.5089111328125,23.574125289916992
1,467,173.0,0.001,0.001,0.99,0.0007,118.74916076660156,1.4240920543670654
3,457,200.0,0.001,0.001,0.99,0.0003,-484.72564697265625,26.9921875
2,486,200.0,0.001,0.001,0.99,0.0003,-1200.7540283203125,43.34453201293945
1,468,186.0,0.001,0.001,0.99,0.0007,-2.9870243072509766,0.7550211548805237
3,458,200.0,0.001,0.001,0.99,0.0003,286.5957946777344,27.211828231811523
2,487,200.0,0.001,0.001,0.99,0.0003,-1385.496337890625,73.4629135131836
1,469,200.0,0.001,0.001,0.99,0.0007,44.552093505859375,1.4008731842041016
3,459,200.0,0.001,0.001,0.99,0.0003,34.03358840942383,30.129438400268555
1,470,173.0,0.001,0.001,0.99,0.0007,-193.97666931152344,1.2176856994628906
2,488,200.0,0.001,0.001,0.99,0.0003,-507.4147033691406,55.277523040771484
1,471,196.0,0.001,0.001,0.99,0.0007,134.34051513671875,1.0243995189666748
3,460,200.0,0.001,0.001,0.99,0.0003,344.863525390625,33.843345642089844
2,489,200.0,0.001,0.001,0.99,0.0003,912.1637573242188,20.86176109313965
1,472,200.0,0.001,0.001,0.99,0.0007,-88.92695617675781,0.6965269446372986
3,461,200.0,0.001,0.001,0.99,0.0003,-224.8003387451172,38.823909759521484
2,490,200.0,0.001,0.001,0.99,0.0003,620.840087890625,16.277183532714844
1,473,199.0,0.001,0.001,0.99,0.0007,211.98214721679688,1.3523859977722168
3,462,200.0,0.001,0.001,0.99,0.0003,169.70401000976562,31.006702423095703
2,491,200.0,0.001,0.001,0.99,0.0003,444.03125,10.36744499206543
2,492,200.0,0.001,0.001,0.99,0.0003,872.5287475585938,14.244404792785645
3,463,200.0,0.001,0.001,0.99,0.0003,74.18080139160156,35.693992614746094
1,474,200.0,0.001,0.001,0.99,0.0007,-625.7466430664062,7.465885162353516
2,493,200.0,0.001,0.001,0.99,0.0003,-100.33148956298828,14.723462104797363
3,464,200.0,0.001,0.001,0.99,0.0003,-285.5284118652344,40.716983795166016
1,475,200.0,0.001,0.001,0.99,0.0007,-523.3488159179688,12.390501976013184
2,494,200.0,0.001,0.001,0.99,0.0003,1225.297119140625,23.277280807495117
1,476,180.0,0.001,0.001,0.99,0.0007,597.4208984375,8.92343807220459
3,465,200.0,0.001,0.001,0.99,0.0003,-170.23284912109375,40.30141830444336
2,495,191.0,0.001,0.001,0.99,0.0003,609.4530639648438,7.411228179931641
1,477,153.0,0.001,0.001,0.99,0.0007,-0.366693377494812,1.150086760520935
3,466,200.0,0.001,0.001,0.99,0.0003,-56.60468673706055,43.33955001831055
2,496,168.0,0.001,0.001,0.99,0.0003,269.24810791015625,2.0263144969940186
1,478,200.0,0.001,0.001,0.99,0.0007,-56.77724075317383,1.6230448484420776
3,467,200.0,0.001,0.001,0.99,0.0003,-199.41600036621094,48.03412628173828
2,497,176.0,0.001,0.001,0.99,0.0003,32.833106994628906,1.120064616203308
1,479,171.0,0.001,0.001,0.99,0.0007,415.31573486328125,3.747619390487671
3,468,200.0,0.001,0.001,0.99,0.0003,352.3584289550781,47.93743896484375
2,498,187.0,0.001,0.001,0.99,0.0003,40.96318817138672,1.2075748443603516
1,480,200.0,0.001,0.001,0.99,0.0007,38.996456146240234,2.211766481399536
3,469,200.0,0.001,0.001,0.99,0.0003,-120.3558349609375,43.16067123413086
2,499,184.0,0.001,0.001,0.99,0.0003,80.04155731201172,0.6645923256874084
1,481,200.0,0.001,0.001,0.99,0.0007,-538.9219360351562,9.97256851196289
3,470,200.0,0.001,0.001,0.99,0.0003,106.94657897949219,49.52549362182617
2,500,200.0,0.001,0.001,0.99,0.0003,62.25461196899414,0.7605813145637512
1,482,200.0,0.001,0.001,0.99,0.0007,464.53424072265625,2.9776999950408936
3,471,200.0,0.001,0.001,0.99,0.0003,64.0027847290039,43.99135971069336
2,501,183.0,0.001,0.001,0.99,0.0003,-25.864633560180664,1.2719192504882812
1,483,200.0,0.001,0.001,0.99,0.0007,-572.4830932617188,9.281519889831543
2,502,157.0,0.001,0.001,0.99,0.0003,-190.65769958496094,2.2334299087524414
3,472,200.0,0.001,0.001,0.99,0.0003,-50.96214294433594,47.987571716308594
1,484,158.0,0.001,0.001,0.99,0.0007,63.017333984375,0.8315526247024536
2,503,164.0,0.001,0.001,0.99,0.0003,32.19065475463867,1.7367855310440063
3,473,200.0,0.001,0.001,0.99,0.0003,367.84991455078125,49.345924377441406
1,485,163.0,0.001,0.001,0.99,0.0007,-214.71788024902344,1.385937213897705
2,504,150.0,0.001,0.001,0.99,0.0003,62.10183334350586,0.8977486491203308
1,486,171.0,0.001,0.001,0.99,0.0007,220.94639587402344,2.2364721298217773
3,474,200.0,0.001,0.001,0.99,0.0003,-237.5119171142578,47.57087326049805
2,505,186.0,0.001,0.001,0.99,0.0003,47.24260330200195,0.38336601853370667
1,487,142.0,0.001,0.001,0.99,0.0007,-71.51695251464844,1.1922591924667358
3,475,200.0,0.001,0.001,0.99,0.0003,401.430419921875,57.397560119628906
2,506,179.0,0.001,0.001,0.99,0.0003,24.75860023498535,1.1858882904052734
1,488,145.0,0.001,0.001,0.99,0.0007,-57.495487213134766,0.37978237867355347
3,476,200.0,0.001,0.001,0.99,0.0003,-193.3734130859375,48.6023063659668
2,507,175.0,0.001,0.001,0.99,0.0003,-23.376773834228516,0.2539689242839813
1,489,162.0,0.001,0.001,0.99,0.0007,208.0809326171875,1.5257488489151
3,477,200.0,0.001,0.001,0.99,0.0003,367.4981384277344,50.72459411621094
2,508,183.0,0.001,0.001,0.99,0.0003,-5.954311370849609,1.0368512868881226
1,490,189.0,0.001,0.001,0.99,0.0007,-109.23644256591797,0.9408639073371887
2,509,185.0,0.001,0.001,0.99,0.0003,114.82342529296875,0.819863498210907
3,478,200.0,0.001,0.001,0.99,0.0003,297.3788757324219,47.4627799987793
1,491,191.0,0.001,0.001,0.99,0.0007,465.1211853027344,3.663992404937744
2,510,168.0,0.001,0.001,0.99,0.0003,18.989015579223633,0.49501124024391174
1,492,172.0,0.001,0.001,0.99,0.0007,-94.5361099243164,0.38506078720092773
3,479,200.0,0.001,0.001,0.99,0.0003,-295.518798828125,43.64520263671875
1,493,162.0,0.001,0.001,0.99,0.0007,-312.0716247558594,1.8619593381881714
2,511,181.0,0.001,0.001,0.99,0.0003,-46.95555114746094,0.8375316858291626
3,480,200.0,0.001,0.001,0.99,0.0003,230.5113525390625,43.79659652709961
2,512,183.0,0.001,0.001,0.99,0.0003,-18.487424850463867,0.7042801380157471
1,494,190.0,0.001,0.001,0.99,0.0007,383.4296875,3.055934429168701
3,481,200.0,0.001,0.001,0.99,0.0003,-144.00070190429688,58.17121124267578
2,513,200.0,0.001,0.001,0.99,0.0003,34.224647521972656,0.5544928908348083
1,495,200.0,0.001,0.001,0.99,0.0007,-83.68131256103516,0.6290090680122375
3,482,200.0,0.001,0.001,0.99,0.0003,201.95716857910156,57.0372314453125
1,496,200.0,0.001,0.001,0.99,0.0007,-330.3841552734375,4.294801235198975
2,514,200.0,0.001,0.001,0.99,0.0003,-130.82228088378906,0.9353123903274536
1,497,147.0,0.001,0.001,0.99,0.0007,119.7318344116211,0.7862828969955444
3,483,200.0,0.001,0.001,0.99,0.0003,204.24151611328125,62.09333419799805
2,515,200.0,0.001,0.001,0.99,0.0003,-663.4008178710938,15.80146312713623
1,498,200.0,0.001,0.001,0.99,0.0007,23.076366424560547,0.5455335974693298
3,484,200.0,0.001,0.001,0.99,0.0003,33.46345520019531,59.7166862487793
2,516,200.0,0.001,0.001,0.99,0.0003,562.3427124023438,6.427688121795654
3,485,166.0,0.001,0.001,0.99,0.0003,296.77294921875,41.52553939819336
1,499,192.0,0.001,0.001,0.99,0.0007,53.344139099121094,0.4707469642162323
2,517,184.0,0.001,0.001,0.99,0.0003,266.41766357421875,2.9245519638061523
3,486,200.0,0.001,0.001,0.99,0.0003,-194.79380798339844,70.04122161865234
1,500,194.0,0.001,0.001,0.99,0.0007,362.7564697265625,2.3635482788085938
2,518,200.0,0.001,0.001,0.99,0.0003,-866.4281005859375,23.77884864807129
3,487,200.0,0.001,0.001,0.99,0.0003,129.066162109375,56.81325912475586
1,501,182.0,0.001,0.001,0.99,0.0007,32.20277404785156,0.1754559576511383
2,519,200.0,0.001,0.001,0.99,0.0003,-1089.787353515625,56.731689453125
3,488,200.0,0.001,0.001,0.99,0.0003,-188.21328735351562,60.13328170776367
1,502,197.0,0.001,0.001,0.99,0.0007,-136.39822387695312,0.5738127827644348
2,520,200.0,0.001,0.001,0.99,0.0003,-957.8072509765625,62.324825286865234
3,489,200.0,0.001,0.001,0.99,0.0003,307.3299255371094,60.85670852661133
1,503,184.0,0.001,0.001,0.99,0.0007,3.667905569076538,0.26856568455696106
2,521,200.0,0.001,0.001,0.99,0.0003,364.4312438964844,19.124618530273438
3,490,200.0,0.001,0.001,0.99,0.0003,-127.55773162841797,55.4268798828125
2,522,200.0,0.001,0.001,0.99,0.0003,613.9356079101562,14.003947257995605
1,504,200.0,0.001,0.001,0.99,0.0007,-970.6848754882812,25.130340576171875
2,523,200.0,0.001,0.001,0.99,0.0003,-53.749061584472656,11.166159629821777
3,491,200.0,0.001,0.001,0.99,0.0003,209.40829467773438,49.83796310424805
1,505,200.0,0.001,0.001,0.99,0.0007,-1140.3023681640625,61.06972122192383
3,492,200.0,0.001,0.001,0.99,0.0003,-444.11907958984375,67.8241958618164
2,524,200.0,0.001,0.001,0.99,0.0003,-676.81982421875,38.34767150878906
1,506,200.0,0.001,0.001,0.99,0.0007,1129.8319091796875,17.54364585876465
3,493,197.0,0.001,0.001,0.99,0.0003,178.79605102539062,64.5924301147461
2,525,200.0,0.001,0.001,0.99,0.0003,1657.330078125,50.32854080200195
1,507,200.0,0.001,0.001,0.99,0.0007,-235.96400451660156,15.551945686340332
3,494,200.0,0.001,0.001,0.99,0.0003,73.93476867675781,61.22395706176758
2,526,200.0,0.001,0.001,0.99,0.0003,-587.8809814453125,26.13290786743164
1,508,200.0,0.001,0.001,0.99,0.0007,744.5518798828125,13.915033340454102
3,495,200.0,0.001,0.001,0.99,0.0003,-110.70012664794922,69.00615692138672
2,527,200.0,0.001,0.001,0.99,0.0003,28.54092025756836,10.878105163574219
1,509,200.0,0.001,0.001,0.99,0.0007,-2155.860107421875,104.73015594482422
3,496,107.0,0.001,0.001,0.99,0.0003,-1045.3182373046875,54.51528549194336
1,510,200.0,0.001,0.001,0.99,0.0007,630.8695678710938,13.503241539001465
2,528,200.0,0.001,0.001,0.99,0.0003,46.0703125,18.4318790435791
3,497,200.0,0.001,0.001,0.99,0.0003,659.5606689453125,63.306243896484375
1,511,200.0,0.001,0.001,0.99,0.0007,-912.8812866210938,41.2843132019043
2,529,200.0,0.001,0.001,0.99,0.0003,-117.98361206054688,17.654441833496094
3,498,200.0,0.001,0.001,0.99,0.0003,267.4931945800781,65.09540557861328
1,512,200.0,0.001,0.001,0.99,0.0007,138.0023956298828,16.419858932495117
2,530,200.0,0.001,0.001,0.99,0.0003,470.6678161621094,14.638096809387207
3,499,200.0,0.001,0.001,0.99,0.0003,-65.07592010498047,58.195369720458984
1,513,200.0,0.001,0.001,0.99,0.0007,-270.35015869140625,23.577077865600586
2,531,200.0,0.001,0.001,0.99,0.0003,-232.02809143066406,13.103590965270996
3,500,200.0,0.001,0.001,0.99,0.0003,-134.19677734375,64.60724639892578
1,514,200.0,0.001,0.001,0.99,0.0007,-319.0218811035156,29.506101608276367
2,532,200.0,0.001,0.001,0.99,0.0003,-235.44088745117188,18.69793128967285
3,501,200.0,0.001,0.001,0.99,0.0003,247.77935791015625,53.343013763427734
1,515,200.0,0.001,0.001,0.99,0.0007,-404.4117431640625,29.145233154296875
2,533,200.0,0.001,0.001,0.99,0.0003,143.9384765625,8.553494453430176
3,502,200.0,0.001,0.001,0.99,0.0003,295.0848388671875,60.4232177734375
1,516,200.0,0.001,0.001,0.99,0.0007,391.0465393066406,19.070188522338867
2,534,200.0,0.001,0.001,0.99,0.0003,-162.7887725830078,15.270278930664062
3,503,200.0,0.001,0.001,0.99,0.0003,253.13279724121094,53.94912338256836
1,517,200.0,0.001,0.001,0.99,0.0007,166.65292358398438,13.126347541809082
2,535,200.0,0.001,0.001,0.99,0.0003,119.41278839111328,15.603057861328125
3,504,200.0,0.001,0.001,0.99,0.0003,-91.39258575439453,61.27756881713867
1,518,200.0,0.001,0.001,0.99,0.0007,220.38323974609375,13.250360488891602
2,536,200.0,0.001,0.001,0.99,0.0003,-138.34852600097656,15.43499755859375
3,505,200.0,0.001,0.001,0.99,0.0003,-436.7344055175781,54.986446380615234
1,519,200.0,0.001,0.001,0.99,0.0007,1049.9595947265625,16.132078170776367
2,537,200.0,0.001,0.001,0.99,0.0003,-256.110107421875,23.00386619567871
3,506,200.0,0.001,0.001,0.99,0.0003,94.16709899902344,54.528846740722656
1,520,200.0,0.001,0.001,0.99,0.0007,-727.3673095703125,27.36905288696289
2,538,200.0,0.001,0.001,0.99,0.0003,258.6078796386719,11.56932258605957
3,507,200.0,0.001,0.001,0.99,0.0003,493.2569580078125,72.9649887084961
1,521,200.0,0.001,0.001,0.99,0.0007,1514.496826171875,19.952701568603516
2,539,200.0,0.001,0.001,0.99,0.0003,95.40402221679688,11.26131820678711
3,508,200.0,0.001,0.001,0.99,0.0003,150.81710815429688,61.74991989135742
1,522,194.0,0.001,0.001,0.99,0.0007,535.91357421875,3.2984859943389893
2,540,200.0,0.001,0.001,0.99,0.0003,-423.8161926269531,35.787471771240234
3,509,200.0,0.001,0.001,0.99,0.0003,119.0506820678711,45.18338394165039
1,523,200.0,0.001,0.001,0.99,0.0007,410.40826416015625,1.8258169889450073
3,510,200.0,0.001,0.001,0.99,0.0003,168.7343292236328,60.558956146240234
2,541,200.0,0.001,0.001,0.99,0.0003,-1220.0447998046875,112.05806732177734
1,524,153.0,0.001,0.001,0.99,0.0007,-116.70259857177734,0.5151261687278748
3,511,200.0,0.001,0.001,0.99,0.0003,-139.69993591308594,38.45674133300781
2,542,200.0,0.001,0.001,0.99,0.0003,31.970787048339844,30.984464645385742
1,525,200.0,0.001,0.001,0.99,0.0007,935.2621459960938,8.404214859008789
3,512,195.0,0.001,0.001,0.99,0.0003,-69.4415512084961,25.315265655517578
2,543,200.0,0.001,0.001,0.99,0.0003,-992.319580078125,62.30519485473633
1,526,200.0,0.001,0.001,0.99,0.0007,-2618.065185546875,122.5210952758789
3,513,200.0,0.001,0.001,0.99,0.0003,-176.72482299804688,46.04491424560547
2,544,200.0,0.001,0.001,0.99,0.0003,-176.4855499267578,38.54481506347656
1,527,200.0,0.001,0.001,0.99,0.0007,-1889.6220703125,68.81175231933594
3,514,181.0,0.001,0.001,0.99,0.0003,218.22718811035156,38.3288459777832
2,545,200.0,0.001,0.001,0.99,0.0003,422.63787841796875,26.51943016052246
1,528,200.0,0.001,0.001,0.99,0.0007,-1334.9176025390625,126.12064361572266
3,515,175.0,0.001,0.001,0.99,0.0003,-3.9911420345306396,7.6519317626953125
2,546,200.0,0.001,0.001,0.99,0.0003,269.56036376953125,31.946765899658203
1,529,200.0,0.001,0.001,0.99,0.0007,-128.82479858398438,21.572616577148438
3,516,200.0,0.001,0.001,0.99,0.0003,52.39122009277344,35.32929992675781
2,547,200.0,0.001,0.001,0.99,0.0003,488.04681396484375,25.572065353393555
1,530,200.0,0.001,0.001,0.99,0.0007,121.33898162841797,29.329111099243164
3,517,197.0,0.001,0.001,0.99,0.0003,193.30755615234375,14.995866775512695
2,548,200.0,0.001,0.001,0.99,0.0003,-179.29849243164062,28.878543853759766
1,531,200.0,0.001,0.001,0.99,0.0007,508.7266540527344,22.53900718688965
3,518,200.0,0.001,0.001,0.99,0.0003,-364.4979553222656,16.340187072753906
2,549,200.0,0.001,0.001,0.99,0.0003,-223.08302307128906,37.66196823120117
1,532,200.0,0.001,0.001,0.99,0.0007,298.7515869140625,11.551276206970215
3,519,200.0,0.001,0.001,0.99,0.0003,75.88748931884766,23.853483200073242
2,550,200.0,0.001,0.001,0.99,0.0003,601.1719970703125,29.739255905151367
1,533,200.0,0.001,0.001,0.99,0.0007,813.9107055664062,11.542379379272461
3,520,200.0,0.001,0.001,0.99,0.0003,-91.26176452636719,17.41864013671875
2,551,200.0,0.001,0.001,0.99,0.0003,693.7822265625,14.397415161132812
3,521,200.0,0.001,0.001,0.99,0.0003,-660.457275390625,72.52967071533203
1,534,200.0,0.001,0.001,0.99,0.0007,969.9945678710938,14.55473804473877
2,552,200.0,0.001,0.001,0.99,0.0003,575.6622924804688,11.169925689697266
1,535,200.0,0.001,0.001,0.99,0.0007,-1299.6268310546875,71.51526641845703
3,522,200.0,0.001,0.001,0.99,0.0003,354.6293029785156,21.090696334838867
2,553,200.0,0.001,0.001,0.99,0.0003,157.23239135742188,9.861861228942871
1,536,196.0,0.001,0.001,0.99,0.0007,1731.9808349609375,30.34572410583496
3,523,192.0,0.001,0.001,0.99,0.0003,74.13033294677734,13.608141899108887
2,554,200.0,0.001,0.001,0.99,0.0003,358.1193542480469,8.757864952087402
1,537,200.0,0.001,0.001,0.99,0.0007,-768.5946044921875,25.694089889526367
3,524,200.0,0.001,0.001,0.99,0.0003,-187.63525390625,24.873584747314453
2,555,200.0,0.001,0.001,0.99,0.0003,444.9486083984375,8.34078598022461
1,538,200.0,0.001,0.001,0.99,0.0007,1460.5946044921875,24.028257369995117
3,525,200.0,0.001,0.001,0.99,0.0003,-271.3094177246094,51.26473617553711
2,556,200.0,0.001,0.001,0.99,0.0003,19.854429244995117,8.788131713867188
1,539,200.0,0.001,0.001,0.99,0.0007,198.96534729003906,6.704904079437256
3,526,200.0,0.001,0.001,0.99,0.0003,-4.884678840637207,48.17543029785156
2,557,200.0,0.001,0.001,0.99,0.0003,72.74581146240234,2.8264806270599365
1,540,200.0,0.001,0.001,0.99,0.0007,468.7542419433594,4.5469970703125
3,527,200.0,0.001,0.001,0.99,0.0003,409.1597595214844,34.02619552612305
2,558,200.0,0.001,0.001,0.99,0.0003,245.29820251464844,4.533772945404053
1,541,200.0,0.001,0.001,0.99,0.0007,655.3971557617188,5.9648261070251465
3,528,200.0,0.001,0.001,0.99,0.0003,178.95436096191406,14.988629341125488
2,559,200.0,0.001,0.001,0.99,0.0003,-263.1434020996094,3.3232979774475098
1,542,200.0,0.001,0.001,0.99,0.0007,116.40669250488281,7.226287841796875
3,529,199.0,0.001,0.001,0.99,0.0003,216.81524658203125,19.014177322387695
2,560,200.0,0.001,0.001,0.99,0.0003,-437.9533996582031,17.199785232543945
1,543,200.0,0.001,0.001,0.99,0.0007,472.9892883300781,2.59698486328125
3,530,200.0,0.001,0.001,0.99,0.0003,156.3075714111328,23.396629333496094
2,561,200.0,0.001,0.001,0.99,0.0003,-622.8145751953125,18.700918197631836
1,544,200.0,0.001,0.001,0.99,0.0007,-135.86595153808594,2.9903292655944824
2,562,200.0,0.001,0.001,0.99,0.0003,800.0838623046875,17.81892967224121
3,531,200.0,0.001,0.001,0.99,0.0003,-251.28515625,33.601524353027344
1,545,166.0,0.001,0.001,0.99,0.0007,220.31002807617188,0.8517551422119141
3,532,169.0,0.001,0.001,0.99,0.0003,80.74238586425781,4.066347122192383
2,563,200.0,0.001,0.001,0.99,0.0003,-14.4990873336792,2.254750967025757
1,546,200.0,0.001,0.001,0.99,0.0007,99.9119644165039,1.2493677139282227
3,533,199.0,0.001,0.001,0.99,0.0003,390.671875,7.614331245422363
2,564,200.0,0.001,0.001,0.99,0.0003,-533.9808959960938,19.146949768066406
1,547,200.0,0.001,0.001,0.99,0.0007,-2152.59033203125,92.8509292602539
3,534,200.0,0.001,0.001,0.99,0.0003,-154.71652221679688,9.863751411437988
2,565,200.0,0.001,0.001,0.99,0.0003,208.75213623046875,4.472226619720459
1,548,197.0,0.001,0.001,0.99,0.0007,847.3119506835938,7.249751567840576
3,535,187.0,0.001,0.001,0.99,0.0003,398.6468200683594,8.161564826965332
2,566,200.0,0.001,0.001,0.99,0.0003,529.6411743164062,8.20631217956543
1,549,172.0,0.001,0.001,0.99,0.0007,492.7034606933594,3.1485021114349365
3,536,162.0,0.001,0.001,0.99,0.0003,-879.4013671875,98.37576293945312
2,567,200.0,0.001,0.001,0.99,0.0003,-465.35955810546875,8.023246765136719
1,550,166.0,0.001,0.001,0.99,0.0007,217.17645263671875,1.1011296510696411
3,537,200.0,0.001,0.001,0.99,0.0003,278.6769714355469,30.037866592407227
