Agent ID,Episode Number,Episode Score,Actor Learning Rate,Critic Learning Rate,Discount Factor,Unroll Length
15,3,36.0,0.00039999998989515007,0.0005000000237487257,0.51,152
16,3,52.0,0.00039999998989515007,0.00039999998989515007,0.87,136
1,4,15.0,0.0005000000237487257,0.0003000000142492354,0.93,91
2,4,14.0,0.0003000000142492354,0.0008999999845400453,0.75,49
3,4,38.0,0.00019999999494757503,9.999999747378752e-05,0.73,153
4,4,22.0,0.0005000000237487257,0.000699999975040555,0.93,60
5,4,18.0,0.000699999975040555,0.0,0.5,75
6,4,34.0,0.0006000000284984708,0.0005000000237487257,0.84,117
7,4,12.0,0.000699999975040555,0.0,0.62,37
8,4,33.0,0.00039999998989515007,9.999999747378752e-05,0.72,102
9,4,15.0,0.00039999998989515007,0.0010000000474974513,0.66,83
10,4,13.0,0.0,0.0,0.97,169
11,4,23.0,0.0008999999845400453,0.00039999998989515007,0.94,200
12,4,39.0,0.00019999999494757503,0.00019999999494757503,0.94,52
13,4,27.0,0.00039999998989515007,0.0007999999797903001,0.52,82
14,4,18.0,0.0007999999797903001,0.0006000000284984708,0.89,148
15,4,34.0,0.00039999998989515007,0.0005000000237487257,0.51,152
16,4,13.0,0.00039999998989515007,0.00039999998989515007,0.87,136
1,5,17.0,0.0005000000237487257,0.0003000000142492354,0.93,91
2,5,12.0,0.0003000000142492354,0.0008999999845400453,0.75,49
3,5,18.0,0.00019999999494757503,9.999999747378752e-05,0.73,153
4,5,11.0,0.0005000000237487257,0.000699999975040555,0.93,60
5,5,22.0,0.000699999975040555,0.0,0.5,75
6,5,32.0,0.0006000000284984708,0.0005000000237487257,0.84,117
7,5,26.0,0.000699999975040555,0.0,0.62,37
8,5,27.0,0.00039999998989515007,9.999999747378752e-05,0.72,102
9,5,12.0,0.00039999998989515007,0.0010000000474974513,0.66,83
10,5,12.0,0.0,0.0,0.97,169
11,5,18.0,0.0008999999845400453,0.00039999998989515007,0.94,200
12,5,28.0,0.00019999999494757503,0.00019999999494757503,0.94,52
13,5,30.0,0.00039999998989515007,0.0007999999797903001,0.52,82
14,5,20.0,0.0007999999797903001,0.0006000000284984708,0.89,148
15,5,14.0,0.00039999998989515007,0.0005000000237487257,0.51,152
16,5,43.0,0.00039999998989515007,0.00039999998989515007,0.87,136
1,6,13.0,0.0005000000237487257,0.0003000000142492354,0.93,91
2,6,39.0,0.0003000000142492354,0.0008999999845400453,0.75,49
3,6,18.0,0.00019999999494757503,9.999999747378752e-05,0.73,153
4,6,29.0,0.0005000000237487257,0.000699999975040555,0.93,60
5,6,10.0,0.000699999975040555,0.0,0.5,75
6,6,19.0,0.0006000000284984708,0.0005000000237487257,0.84,117
7,6,10.0,0.000699999975040555,0.0,0.62,37
8,6,15.0,0.00039999998989515007,9.999999747378752e-05,0.72,102
9,6,18.0,0.00039999998989515007,0.0010000000474974513,0.66,83
10,6,21.0,0.0,0.0,0.97,169
11,6,16.0,0.0008999999845400453,0.00039999998989515007,0.94,200
12,6,23.0,0.00019999999494757503,0.00019999999494757503,0.94,52
13,6,13.0,0.00039999998989515007,0.0007999999797903001,0.52,82
14,6,25.0,0.0007999999797903001,0.0006000000284984708,0.89,148
15,6,15.0,0.00039999998989515007,0.0005000000237487257,0.51,152
16,6,29.0,0.00039999998989515007,0.00039999998989515007,0.87,136
1,7,17.0,0.0005000000237487257,0.0003000000142492354,0.93,91
2,7,20.0,0.0003000000142492354,0.0008999999845400453,0.75,49
3,7,42.0,0.00019999999494757503,9.999999747378752e-05,0.73,153
4,7,12.0,0.0005000000237487257,0.000699999975040555,0.93,60
5,7,25.0,0.000699999975040555,0.0,0.5,75
6,7,31.0,0.0006000000284984708,0.0005000000237487257,0.84,117
7,7,18.0,0.000699999975040555,0.0,0.62,37
8,7,17.0,0.00039999998989515007,9.999999747378752e-05,0.72,102
9,7,12.0,0.00039999998989515007,0.0010000000474974513,0.66,83
10,7,12.0,0.0,0.0,0.97,169
11,7,21.0,0.0008999999845400453,0.00039999998989515007,0.94,200
12,7,17.0,0.00019999999494757503,0.00019999999494757503,0.94,52
13,7,43.0,0.00039999998989515007,0.0007999999797903001,0.52,82
14,7,86.0,0.0007999999797903001,0.0006000000284984708,0.89,148
15,7,20.0,0.00039999998989515007,0.0005000000237487257,0.51,152
16,7,34.0,0.00039999998989515007,0.00039999998989515007,0.87,136
1,8,17.0,0.0005000000237487257,0.0003000000142492354,0.93,91
2,8,27.0,0.0003000000142492354,0.0008999999845400453,0.75,49
3,8,12.0,0.00019999999494757503,9.999999747378752e-05,0.73,153
4,8,9.0,0.0005000000237487257,0.000699999975040555,0.93,60
5,8,14.0,0.000699999975040555,0.0,0.5,75
6,8,48.0,0.0006000000284984708,0.0005000000237487257,0.84,117
7,8,9.0,0.000699999975040555,0.0,0.62,37
8,8,29.0,0.00039999998989515007,9.999999747378752e-05,0.72,102
9,8,43.0,0.00039999998989515007,0.0010000000474974513,0.66,83
10,8,12.0,0.0,0.0,0.97,169
11,8,17.0,0.0008999999845400453,0.00039999998989515007,0.94,200
12,8,11.0,0.00019999999494757503,0.00019999999494757503,0.94,52
13,8,13.0,0.00039999998989515007,0.0007999999797903001,0.52,82
14,8,28.0,0.0007999999797903001,0.0006000000284984708,0.89,148
15,8,11.0,0.00039999998989515007,0.0005000000237487257,0.51,152
16,8,17.0,0.00039999998989515007,0.00039999998989515007,0.87,136
1,9,25.0,0.0005000000237487257,0.0003000000142492354,0.93,91
2,9,11.0,0.0003000000142492354,0.0008999999845400453,0.75,49
3,9,25.0,0.00019999999494757503,9.999999747378752e-05,0.73,153
4,9,22.0,0.0005000000237487257,0.000699999975040555,0.93,60
5,9,19.0,0.000699999975040555,0.0,0.5,75
6,9,18.0,0.0006000000284984708,0.0005000000237487257,0.84,117
7,9,24.0,0.000699999975040555,0.0,0.62,37
8,9,11.0,0.00039999998989515007,9.999999747378752e-05,0.72,102
9,9,18.0,0.00039999998989515007,0.0010000000474974513,0.66,83
10,9,41.0,0.0,0.0,0.97,169
11,9,12.0,0.0008999999845400453,0.00039999998989515007,0.94,200
12,9,13.0,0.00019999999494757503,0.00019999999494757503,0.94,52
13,9,13.0,0.00039999998989515007,0.0007999999797903001,0.52,82
14,9,14.0,0.0007999999797903001,0.0006000000284984708,0.89,148
15,9,25.0,0.00039999998989515007,0.0005000000237487257,0.51,152
16,9,13.0,0.00039999998989515007,0.00039999998989515007,0.87,136
1,10,29.0,0.0005000000237487257,0.0003000000142492354,0.93,91
2,10,17.0,0.0003000000142492354,0.0008999999845400453,0.75,49
3,10,56.0,0.00019999999494757503,9.999999747378752e-05,0.73,153
4,10,31.0,0.0005000000237487257,0.000699999975040555,0.93,60
5,10,18.0,0.000699999975040555,0.0,0.5,75
6,10,13.0,0.0006000000284984708,0.0005000000237487257,0.84,117
7,10,8.0,0.000699999975040555,0.0,0.62,37
8,10,15.0,0.00039999998989515007,9.999999747378752e-05,0.72,102
9,10,26.0,0.00039999998989515007,0.0010000000474974513,0.66,83
10,10,19.0,0.0,0.0,0.97,169
11,10,19.0,0.0008999999845400453,0.00039999998989515007,0.94,200
12,10,53.0,0.00019999999494757503,0.00019999999494757503,0.94,52
13,10,16.0,0.00039999998989515007,0.0007999999797903001,0.52,82
14,10,19.0,0.0007999999797903001,0.0006000000284984708,0.89,148
15,10,9.0,0.00039999998989515007,0.0005000000237487257,0.51,152
16,10,12.0,0.00039999998989515007,0.00039999998989515007,0.87,136
1,11,15.0,0.0005000000237487257,0.0003000000142492354,0.93,91
2,11,12.0,0.0003000000142492354,0.0008999999845400453,0.75,49
3,11,11.0,0.00019999999494757503,9.999999747378752e-05,0.73,153
4,11,18.0,0.0005000000237487257,0.000699999975040555,0.93,60
5,11,16.0,0.000699999975040555,0.0,0.5,75
6,11,18.0,0.0006000000284984708,0.0005000000237487257,0.84,117
7,11,18.0,0.000699999975040555,0.0,0.62,37
8,11,68.0,0.00039999998989515007,9.999999747378752e-05,0.72,102
9,11,14.0,0.00039999998989515007,0.0010000000474974513,0.66,83
10,11,26.0,0.0,0.0,0.97,169
11,11,20.0,0.0008999999845400453,0.00039999998989515007,0.94,200
12,11,42.0,0.00019999999494757503,0.00019999999494757503,0.94,52
13,11,20.0,0.00039999998989515007,0.0007999999797903001,0.52,82
14,11,21.0,0.0007999999797903001,0.0006000000284984708,0.89,148
15,11,33.0,0.00039999998989515007,0.0005000000237487257,0.51,152
16,11,25.0,0.00039999998989515007,0.00039999998989515007,0.87,136
1,12,26.0,0.0005000000237487257,0.0003000000142492354,0.93,91
2,12,27.0,0.0003000000142492354,0.0008999999845400453,0.75,49
3,12,15.0,0.00019999999494757503,9.999999747378752e-05,0.73,153
4,12,12.0,0.0005000000237487257,0.000699999975040555,0.93,60
5,12,17.0,0.000699999975040555,0.0,0.5,75
6,12,35.0,0.0006000000284984708,0.0005000000237487257,0.84,117
7,12,21.0,0.000699999975040555,0.0,0.62,37
8,12,11.0,0.00039999998989515007,9.999999747378752e-05,0.72,102
9,12,43.0,0.00039999998989515007,0.0010000000474974513,0.66,83
10,12,56.0,0.0,0.0,0.97,169
11,12,12.0,0.0008999999845400453,0.00039999998989515007,0.94,200
12,12,22.0,0.00019999999494757503,0.00019999999494757503,0.94,52
13,12,18.0,0.00039999998989515007,0.0007999999797903001,0.52,82
14,12,23.0,0.0007999999797903001,0.0006000000284984708,0.89,148
15,12,22.0,0.00039999998989515007,0.0005000000237487257,0.51,152
16,12,31.0,0.00039999998989515007,0.00039999998989515007,0.87,136
1,13,17.0,0.0005000000237487257,0.0003000000142492354,0.93,91
2,13,35.0,0.0003000000142492354,0.0008999999845400453,0.75,49
3,13,11.0,0.00019999999494757503,9.999999747378752e-05,0.73,153
4,13,13.0,0.0005000000237487257,0.000699999975040555,0.93,60
5,13,21.0,0.000699999975040555,0.0,0.5,75
6,13,16.0,0.0006000000284984708,0.0005000000237487257,0.84,117
7,13,40.0,0.000699999975040555,0.0,0.62,37
8,13,14.0,0.00039999998989515007,9.999999747378752e-05,0.72,102
9,13,13.0,0.00039999998989515007,0.0010000000474974513,0.66,83
10,13,16.0,0.0,0.0,0.97,169
11,13,32.0,0.0008999999845400453,0.00039999998989515007,0.94,200
12,13,12.0,0.00019999999494757503,0.00019999999494757503,0.94,52
13,13,10.0,0.00039999998989515007,0.0007999999797903001,0.52,82
14,13,16.0,0.0007999999797903001,0.0006000000284984708,0.89,148
15,13,16.0,0.00039999998989515007,0.0005000000237487257,0.51,152
16,13,15.0,0.00039999998989515007,0.00039999998989515007,0.87,136
1,14,30.0,0.0005000000237487257,0.0003000000142492354,0.93,91
2,14,30.0,0.0003000000142492354,0.0008999999845400453,0.75,49
3,14,32.0,0.00019999999494757503,9.999999747378752e-05,0.73,153
4,14,13.0,0.0005000000237487257,0.000699999975040555,0.93,60
5,14,15.0,0.000699999975040555,0.0,0.5,75
6,14,16.0,0.0006000000284984708,0.0005000000237487257,0.84,117
7,14,24.0,0.000699999975040555,0.0,0.62,37
8,14,13.0,0.00039999998989515007,9.999999747378752e-05,0.72,102
9,14,11.0,0.00039999998989515007,0.0010000000474974513,0.66,83
10,14,19.0,0.0,0.0,0.97,169
11,14,13.0,0.0008999999845400453,0.00039999998989515007,0.94,200
12,14,8.0,0.00019999999494757503,0.00019999999494757503,0.94,52
13,14,32.0,0.00039999998989515007,0.0007999999797903001,0.52,82
14,14,25.0,0.0007999999797903001,0.0006000000284984708,0.89,148
15,14,11.0,0.00039999998989515007,0.0005000000237487257,0.51,152
16,14,23.0,0.00039999998989515007,0.00039999998989515007,0.87,136
1,15,66.0,0.0005000000237487257,0.0003000000142492354,0.93,91
2,15,22.0,0.0003000000142492354,0.0008999999845400453,0.75,49
3,15,29.0,0.00019999999494757503,9.999999747378752e-05,0.73,153
4,15,26.0,0.0005000000237487257,0.000699999975040555,0.93,60
5,15,14.0,0.000699999975040555,0.0,0.5,75
6,15,39.0,0.0006000000284984708,0.0005000000237487257,0.84,117
7,15,26.0,0.000699999975040555,0.0,0.62,37
8,15,33.0,0.00039999998989515007,9.999999747378752e-05,0.72,102
9,15,52.0,0.00039999998989515007,0.0010000000474974513,0.66,83
10,15,23.0,0.0,0.0,0.97,169
11,15,57.0,0.0008999999845400453,0.00039999998989515007,0.94,200
12,15,13.0,0.00019999999494757503,0.00019999999494757503,0.94,52
13,15,17.0,0.00039999998989515007,0.0007999999797903001,0.52,82
14,15,20.0,0.0007999999797903001,0.0006000000284984708,0.89,148
15,15,15.0,0.00039999998989515007,0.0005000000237487257,0.51,152
16,15,28.0,0.00039999998989515007,0.00039999998989515007,0.87,136
1,16,25.0,0.0005000000237487257,0.0003000000142492354,0.93,91
2,16,15.0,0.0003000000142492354,0.0008999999845400453,0.75,49
3,16,52.0,0.00019999999494757503,9.999999747378752e-05,0.73,153
4,16,21.0,0.0005000000237487257,0.000699999975040555,0.93,60
5,16,17.0,0.000699999975040555,0.0,0.5,75
6,16,25.0,0.0006000000284984708,0.0005000000237487257,0.84,117
7,16,13.0,0.000699999975040555,0.0,0.62,37
8,16,24.0,0.00039999998989515007,9.999999747378752e-05,0.72,102
9,16,17.0,0.00039999998989515007,0.0010000000474974513,0.66,83
10,16,27.0,0.0,0.0,0.97,169
11,16,13.0,0.0008999999845400453,0.00039999998989515007,0.94,200
12,16,16.0,0.00019999999494757503,0.00019999999494757503,0.94,52
13,16,25.0,0.00039999998989515007,0.0007999999797903001,0.52,82
14,16,21.0,0.0007999999797903001,0.0006000000284984708,0.89,148
15,16,58.0,0.00039999998989515007,0.0005000000237487257,0.51,152
16,16,18.0,0.00039999998989515007,0.00039999998989515007,0.87,136
1,17,18.0,0.0005000000237487257,0.0003000000142492354,0.93,91
2,17,19.0,0.0003000000142492354,0.0008999999845400453,0.75,49
3,17,32.0,0.00019999999494757503,9.999999747378752e-05,0.73,153
4,17,33.0,0.0005000000237487257,0.000699999975040555,0.93,60
5,17,27.0,0.000699999975040555,0.0,0.5,75
6,17,23.0,0.0006000000284984708,0.0005000000237487257,0.84,117
7,17,14.0,0.000699999975040555,0.0,0.62,37
8,17,38.0,0.00039999998989515007,9.999999747378752e-05,0.72,102
9,17,18.0,0.00039999998989515007,0.0010000000474974513,0.66,83
10,17,12.0,0.0,0.0,0.97,169
11,17,32.0,0.0008999999845400453,0.00039999998989515007,0.94,200
12,17,53.0,0.00019999999494757503,0.00019999999494757503,0.94,52
13,17,17.0,0.00039999998989515007,0.0007999999797903001,0.52,82
14,17,14.0,0.0007999999797903001,0.0006000000284984708,0.89,148
15,17,59.0,0.00039999998989515007,0.0005000000237487257,0.51,152
16,17,27.0,0.00039999998989515007,0.00039999998989515007,0.87,136
1,18,17.0,0.0005000000237487257,0.0003000000142492354,0.93,91
2,18,17.0,0.0003000000142492354,0.0008999999845400453,0.75,49
3,18,23.0,0.00019999999494757503,9.999999747378752e-05,0.73,153
4,18,58.0,0.0005000000237487257,0.000699999975040555,0.93,60
5,18,10.0,0.000699999975040555,0.0,0.5,75
6,18,19.0,0.0006000000284984708,0.0005000000237487257,0.84,117
7,18,20.0,0.000699999975040555,0.0,0.62,37
8,18,18.0,0.00039999998989515007,9.999999747378752e-05,0.72,102
9,18,11.0,0.00039999998989515007,0.0010000000474974513,0.66,83
10,18,17.0,0.0,0.0,0.97,169
11,18,26.0,0.0008999999845400453,0.00039999998989515007,0.94,200
12,18,34.0,0.00019999999494757503,0.00019999999494757503,0.94,52
13,18,42.0,0.00039999998989515007,0.0007999999797903001,0.52,82
14,18,23.0,0.0007999999797903001,0.0006000000284984708,0.89,148
15,18,19.0,0.00039999998989515007,0.0005000000237487257,0.51,152
16,18,13.0,0.00039999998989515007,0.00039999998989515007,0.87,136
1,19,37.0,0.0005000000237487257,0.0003000000142492354,0.93,91
2,19,23.0,0.0003000000142492354,0.0008999999845400453,0.75,49
3,19,26.0,0.00019999999494757503,9.999999747378752e-05,0.73,153
4,19,16.0,0.0005000000237487257,0.000699999975040555,0.93,60
5,19,40.0,0.000699999975040555,0.0,0.5,75
6,19,60.0,0.0006000000284984708,0.0005000000237487257,0.84,117
7,19,16.0,0.000699999975040555,0.0,0.62,37
8,19,32.0,0.00039999998989515007,9.999999747378752e-05,0.72,102
9,19,97.0,0.00039999998989515007,0.0010000000474974513,0.66,83
10,19,12.0,0.0,0.0,0.97,169
11,19,15.0,0.0008999999845400453,0.00039999998989515007,0.94,200
12,19,22.0,0.00019999999494757503,0.00019999999494757503,0.94,52
13,19,12.0,0.00039999998989515007,0.0007999999797903001,0.52,82
14,19,13.0,0.0007999999797903001,0.0006000000284984708,0.89,148
15,19,39.0,0.00039999998989515007,0.0005000000237487257,0.51,152
16,19,20.0,0.00039999998989515007,0.00039999998989515007,0.87,136
1,20,12.0,0.0005000000237487257,0.0003000000142492354,0.93,91
2,20,42.0,0.0003000000142492354,0.0008999999845400453,0.75,49
3,20,25.0,0.00019999999494757503,9.999999747378752e-05,0.73,153
4,20,15.0,0.0005000000237487257,0.000699999975040555,0.93,60
5,20,14.0,0.000699999975040555,0.0,0.5,75
6,20,22.0,0.0006000000284984708,0.0005000000237487257,0.84,117
7,20,102.0,0.000699999975040555,0.0,0.62,37
8,20,13.0,0.00039999998989515007,9.999999747378752e-05,0.72,102
9,20,23.0,0.00039999998989515007,0.0010000000474974513,0.66,83
10,20,31.0,0.0,0.0,0.97,169
11,20,45.0,0.0008999999845400453,0.00039999998989515007,0.94,200
12,20,39.0,0.00019999999494757503,0.00019999999494757503,0.94,52
13,20,35.0,0.00039999998989515007,0.0007999999797903001,0.52,82
14,20,16.0,0.0007999999797903001,0.0006000000284984708,0.89,148
15,20,13.0,0.00039999998989515007,0.0005000000237487257,0.51,152
16,20,21.0,0.00039999998989515007,0.00039999998989515007,0.87,136
1,21,25.0,0.0005000000237487257,0.0003000000142492354,0.93,91
2,21,40.0,0.0003000000142492354,0.0008999999845400453,0.75,49
3,21,20.0,0.00019999999494757503,9.999999747378752e-05,0.73,153
4,21,21.0,0.0005000000237487257,0.000699999975040555,0.93,60
5,21,27.0,0.000699999975040555,0.0,0.5,75
6,21,17.0,0.0006000000284984708,0.0005000000237487257,0.84,117
7,21,25.0,0.000699999975040555,0.0,0.62,37
8,21,9.0,0.00039999998989515007,9.999999747378752e-05,0.72,102
9,21,20.0,0.00039999998989515007,0.0010000000474974513,0.66,83
10,21,13.0,0.0,0.0,0.97,169
11,21,16.0,0.0008999999845400453,0.00039999998989515007,0.94,200
12,21,57.0,0.00019999999494757503,0.00019999999494757503,0.94,52
13,21,14.0,0.00039999998989515007,0.0007999999797903001,0.52,82
14,21,33.0,0.0007999999797903001,0.0006000000284984708,0.89,148
15,21,21.0,0.00039999998989515007,0.0005000000237487257,0.51,152
16,21,25.0,0.00039999998989515007,0.00039999998989515007,0.87,136
1,22,54.0,0.0005000000237487257,0.0003000000142492354,0.93,91
2,22,41.0,0.0003000000142492354,0.0008999999845400453,0.75,49
3,22,34.0,0.00019999999494757503,9.999999747378752e-05,0.73,153
4,22,27.0,0.0005000000237487257,0.000699999975040555,0.93,60
5,22,24.0,0.000699999975040555,0.0,0.5,75
6,22,11.0,0.0006000000284984708,0.0005000000237487257,0.84,117
7,22,32.0,0.000699999975040555,0.0,0.62,37
8,22,18.0,0.00039999998989515007,9.999999747378752e-05,0.72,102
9,22,37.0,0.00039999998989515007,0.0010000000474974513,0.66,83
10,22,35.0,0.0,0.0,0.97,169
11,22,49.0,0.0008999999845400453,0.00039999998989515007,0.94,200
12,22,8.0,0.00019999999494757503,0.00019999999494757503,0.94,52
13,22,20.0,0.00039999998989515007,0.0007999999797903001,0.52,82
14,22,17.0,0.0007999999797903001,0.0006000000284984708,0.89,148
15,22,57.0,0.00039999998989515007,0.0005000000237487257,0.51,152
16,22,14.0,0.00039999998989515007,0.00039999998989515007,0.87,136
1,23,10.0,0.0005000000237487257,0.0003000000142492354,0.93,91
2,23,46.0,0.0003000000142492354,0.0008999999845400453,0.75,49
3,23,87.0,0.00019999999494757503,9.999999747378752e-05,0.73,153
4,23,43.0,0.0005000000237487257,0.000699999975040555,0.93,60
5,23,28.0,0.000699999975040555,0.0,0.5,75
6,23,48.0,0.0006000000284984708,0.0005000000237487257,0.84,117
7,23,25.0,0.000699999975040555,0.0,0.62,37
8,23,32.0,0.00039999998989515007,9.999999747378752e-05,0.72,102
9,23,12.0,0.00039999998989515007,0.0010000000474974513,0.66,83
10,23,21.0,0.0,0.0,0.97,169
11,23,92.0,0.0008999999845400453,0.00039999998989515007,0.94,200
12,23,16.0,0.00019999999494757503,0.00019999999494757503,0.94,52
13,23,36.0,0.00039999998989515007,0.0007999999797903001,0.52,82
14,23,15.0,0.0007999999797903001,0.0006000000284984708,0.89,148
15,23,12.0,0.00039999998989515007,0.0005000000237487257,0.51,152
16,23,37.0,0.00039999998989515007,0.00039999998989515007,0.87,136
1,24,16.0,0.0005000000237487257,0.0003000000142492354,0.93,91
2,24,16.0,0.0003000000142492354,0.0008999999845400453,0.75,49
3,24,17.0,0.00019999999494757503,9.999999747378752e-05,0.73,153
4,24,42.0,0.0005000000237487257,0.000699999975040555,0.93,60
5,24,12.0,0.000699999975040555,0.0,0.5,75
6,24,16.0,0.0006000000284984708,0.0005000000237487257,0.84,117
7,24,90.0,0.000699999975040555,0.0,0.62,37
8,24,12.0,0.00039999998989515007,9.999999747378752e-05,0.72,102
9,24,26.0,0.00039999998989515007,0.0010000000474974513,0.66,83
10,24,13.0,0.0,0.0,0.97,169
11,24,16.0,0.0008999999845400453,0.00039999998989515007,0.94,200
12,24,16.0,0.00019999999494757503,0.00019999999494757503,0.94,52
13,24,58.0,0.00039999998989515007,0.0007999999797903001,0.52,82
14,24,41.0,0.0007999999797903001,0.0006000000284984708,0.89,148
15,24,78.0,0.00039999998989515007,0.0005000000237487257,0.51,152
16,24,15.0,0.00039999998989515007,0.00039999998989515007,0.87,136
1,25,19.0,0.0005000000237487257,0.0003000000142492354,0.93,91
2,25,26.0,0.0003000000142492354,0.0008999999845400453,0.75,49
3,25,53.0,0.00019999999494757503,9.999999747378752e-05,0.73,153
4,25,18.0,0.0005000000237487257,0.000699999975040555,0.93,60
5,25,21.0,0.000699999975040555,0.0,0.5,75
6,25,19.0,0.0006000000284984708,0.0005000000237487257,0.84,117
7,25,21.0,0.000699999975040555,0.0,0.62,37
8,25,17.0,0.00039999998989515007,9.999999747378752e-05,0.72,102
9,25,22.0,0.00039999998989515007,0.0010000000474974513,0.66,83
10,25,29.0,0.0,0.0,0.97,169
11,25,22.0,0.0008999999845400453,0.00039999998989515007,0.94,200
12,25,32.0,0.00019999999494757503,0.00019999999494757503,0.94,52
13,25,17.0,0.00039999998989515007,0.0007999999797903001,0.52,82
14,25,18.0,0.0007999999797903001,0.0006000000284984708,0.89,148
15,25,22.0,0.00039999998989515007,0.0005000000237487257,0.51,152
16,25,14.0,0.00039999998989515007,0.00039999998989515007,0.87,136
1,26,42.0,0.0005000000237487257,0.0003000000142492354,0.93,91
2,26,17.0,0.0003000000142492354,0.0008999999845400453,0.75,49
3,26,17.0,0.00019999999494757503,9.999999747378752e-05,0.73,153
4,26,18.0,0.0005000000237487257,0.000699999975040555,0.93,60
5,26,18.0,0.000699999975040555,0.0,0.5,75
6,26,32.0,0.0006000000284984708,0.0005000000237487257,0.84,117
7,26,26.0,0.000699999975040555,0.0,0.62,37
8,26,41.0,0.00039999998989515007,9.999999747378752e-05,0.72,102
9,26,22.0,0.00039999998989515007,0.0010000000474974513,0.66,83
10,26,28.0,0.0,0.0,0.97,169
11,26,25.0,0.0008999999845400453,0.00039999998989515007,0.94,200
12,26,15.0,0.00019999999494757503,0.00019999999494757503,0.94,52
13,26,11.0,0.00039999998989515007,0.0007999999797903001,0.52,82
14,26,44.0,0.0007999999797903001,0.0006000000284984708,0.89,148
15,26,17.0,0.00039999998989515007,0.0005000000237487257,0.51,152
16,26,50.0,0.00039999998989515007,0.00039999998989515007,0.87,136
1,27,34.0,0.0005000000237487257,0.0003000000142492354,0.93,91
2,27,23.0,0.0003000000142492354,0.0008999999845400453,0.75,49
3,27,26.0,0.00019999999494757503,9.999999747378752e-05,0.73,153
4,27,15.0,0.0005000000237487257,0.000699999975040555,0.93,60
5,27,10.0,0.000699999975040555,0.0,0.5,75
6,27,40.0,0.0006000000284984708,0.0005000000237487257,0.84,117
7,27,34.0,0.000699999975040555,0.0,0.62,37
8,27,15.0,0.00039999998989515007,9.999999747378752e-05,0.72,102
9,27,15.0,0.00039999998989515007,0.0010000000474974513,0.66,83
10,27,17.0,0.0,0.0,0.97,169
11,27,17.0,0.0008999999845400453,0.00039999998989515007,0.94,200
12,27,58.0,0.00019999999494757503,0.00019999999494757503,0.94,52
