Agent ID,Episode Number,Episode Score,Actor Learning Rate,Critic Learning Rate,Discount Factor,Unroll Length
5,6,-78.95908520677443,0.0006000000284984708,0.0027000000700354576,0.99,467
1,7,-579.04821843764,0.00279999990016222,0.000699999975040555,0.99,193
2,7,-123.92788915408106,0.0020000000949949026,0.0003000000142492354,0.99,405
3,7,-807.9256106735688,0.003100000089034438,0.0013000000035390258,0.99,500
4,7,-504.21755380831775,0.00419999985024333,0.00039999998989515007,0.99,109
6,6,-450.7763123724698,0.0031999999191612005,0.002400000113993883,0.99,156
7,7,-126.67366180112111,0.00019999999494757503,0.004699999932199717,0.99,149
8,7,-219.49564780789376,0.002199999988079071,0.003800000064074993,0.99,483
9,7,-771.9552776321622,0.004999999888241291,9.999999747378752e-05,0.99,338
10,7,-287.5862414030894,0.000699999975040555,0.0038999998942017555,0.99,77
11,7,-262.17738598508095,0.0006000000284984708,0.0027000000700354576,0.99,467
12,7,-366.8463036639831,0.00019999999494757503,0.004900000058114529,0.99,434
13,7,-528.3025691973044,0.003000000026077032,0.0005000000237487257,0.99,184
14,7,-696.3249226576545,0.003800000064074993,0.0026000000070780516,0.99,95
15,7,-447.6066896163925,0.000699999975040555,0.004100000020116568,0.99,250
16,7,-351.03296176307106,0.00279999990016222,0.00139999995008111,0.99,302
5,7,1.2941746428541023,0.0006000000284984708,0.0027000000700354576,0.99,467
1,8,-647.146356263087,0.00279999990016222,0.000699999975040555,0.99,193
2,8,-50.50281471532067,0.0020000000949949026,0.0003000000142492354,0.99,405
3,8,-763.9003987117313,0.003100000089034438,0.0013000000035390258,0.99,500
4,8,-523.6318904347771,0.00419999985024333,0.00039999998989515007,0.99,109
6,7,-458.36484752014024,0.0031999999191612005,0.002400000113993883,0.99,156
7,8,-133.569199076652,0.00019999999494757503,0.004699999932199717,0.99,149
8,8,-234.9048222329501,0.002199999988079071,0.003800000064074993,0.99,483
11,8,-512.2168541716158,0.0006000000284984708,0.0027000000700354576,0.99,467
12,8,-113.3306975528195,0.00019999999494757503,0.004900000058114529,0.99,434
13,8,-562.709406504367,0.003000000026077032,0.0005000000237487257,0.99,184
14,8,-619.284663203025,0.003800000064074993,0.0026000000070780516,0.99,95
15,8,-165.65304821011713,0.000699999975040555,0.004100000020116568,0.99,250
16,8,-378.44830082910204,0.00279999990016222,0.00139999995008111,0.99,302
5,8,-92.66159959732671,0.0006000000284984708,0.0027000000700354576,0.99,467
9,8,-113.15372486617608,0.0006000000284984708,0.0027000000700354576,0.99,467
1,9,-1035.8699346601197,0.00279999990016222,0.000699999975040555,0.99,193
2,9,-125.51067779142204,0.0020000000949949026,0.0003000000142492354,0.99,405
3,9,-588.4322522980815,0.003100000089034438,0.0013000000035390258,0.99,500
4,9,-555.6948150130595,0.00419999985024333,0.00039999998989515007,0.99,109
6,8,-483.9760581222655,0.0031999999191612005,0.002400000113993883,0.99,156
7,9,-120.22756012728718,0.00019999999494757503,0.004699999932199717,0.99,149
8,9,-340.7512625024718,0.002199999988079071,0.003800000064074993,0.99,483
10,8,-97.12426433403789,0.000699999975040555,0.0038999998942017555,0.99,77
11,9,-129.03103583063844,0.0006000000284984708,0.0027000000700354576,0.99,467
12,9,-240.14243283665095,0.00019999999494757503,0.004900000058114529,0.99,434
13,9,-533.9024911628435,0.003000000026077032,0.0005000000237487257,0.99,184
14,9,-592.982627420675,0.003800000064074993,0.0026000000070780516,0.99,95
15,9,-239.6638782395672,0.000699999975040555,0.004100000020116568,0.99,250
16,9,-168.65630715130987,0.00279999990016222,0.00139999995008111,0.99,302
5,9,-82.76675653916966,0.0006000000284984708,0.0027000000700354576,0.99,467
9,9,-206.59186291623502,0.0006000000284984708,0.0027000000700354576,0.99,467
1,10,-758.0299285762296,0.00279999990016222,0.000699999975040555,0.99,193
2,10,-105.99815272807643,0.0020000000949949026,0.0003000000142492354,0.99,405
3,10,-615.35867685296,0.003100000089034438,0.0013000000035390258,0.99,500
4,10,-98.59838173839101,0.00419999985024333,0.00039999998989515007,0.99,109
6,9,-518.888247738374,0.0031999999191612005,0.002400000113993883,0.99,156
7,10,-230.25062848207307,0.00019999999494757503,0.004699999932199717,0.99,149
8,10,-29.486996941121845,0.002199999988079071,0.003800000064074993,0.99,483
10,9,-115.48617783934085,0.000699999975040555,0.0038999998942017555,0.99,77
11,10,-139.51780524880147,0.0006000000284984708,0.0027000000700354576,0.99,467
12,10,-222.5443434970499,0.00019999999494757503,0.004900000058114529,0.99,434
13,10,-169.21104064133692,0.003000000026077032,0.0005000000237487257,0.99,184
14,10,-981.3441760773179,0.003800000064074993,0.0026000000070780516,0.99,95
15,10,-137.33184321896465,0.000699999975040555,0.004100000020116568,0.99,250
16,10,-355.21354174060855,0.00279999990016222,0.00139999995008111,0.99,302
5,10,-89.18080406185778,0.0006000000284984708,0.0027000000700354576,0.99,467
9,10,-164.94525559018416,0.0006000000284984708,0.0027000000700354576,0.99,467
1,11,-656.688964483275,0.00279999990016222,0.000699999975040555,0.99,193
2,11,-150.2524243418473,0.0020000000949949026,0.0003000000142492354,0.99,405
3,11,-886.6031505116246,0.003100000089034438,0.0013000000035390258,0.99,500
4,11,4.9749918487924845,0.00419999985024333,0.00039999998989515007,0.99,109
6,10,-562.4287838860093,0.0031999999191612005,0.002400000113993883,0.99,156
7,11,-196.69940485809934,0.00019999999494757503,0.004699999932199717,0.99,149
8,11,-118.81388321097567,0.002199999988079071,0.003800000064074993,0.99,483
10,10,-218.81416328548974,0.000699999975040555,0.0038999998942017555,0.99,77
11,11,-109.04683157325573,0.0006000000284984708,0.0027000000700354576,0.99,467
12,11,-124.2103815252242,0.00019999999494757503,0.004900000058114529,0.99,434
13,11,-507.7719463607623,0.003000000026077032,0.0005000000237487257,0.99,184
14,11,-760.2160812296931,0.003800000064074993,0.0026000000070780516,0.99,95
15,11,-186.718453790603,0.000699999975040555,0.004100000020116568,0.99,250
16,11,-508.3185855843527,0.00279999990016222,0.00139999995008111,0.99,302
5,11,-250.19707428434958,0.0006000000284984708,0.0027000000700354576,0.99,467
9,11,-469.03317625122685,0.0006000000284984708,0.0027000000700354576,0.99,467
1,12,-911.6763587701033,0.00279999990016222,0.000699999975040555,0.99,193
2,12,-76.43494594178654,0.0020000000949949026,0.0003000000142492354,0.99,405
3,12,-737.1881188405289,0.003100000089034438,0.0013000000035390258,0.99,500
4,12,-44.31795960140511,0.00419999985024333,0.00039999998989515007,0.99,109
6,11,-429.30078707984273,0.0031999999191612005,0.002400000113993883,0.99,156
7,12,-127.97846980419777,0.00019999999494757503,0.004699999932199717,0.99,149
8,12,-93.61503526086705,0.002199999988079071,0.003800000064074993,0.99,483
10,11,-111.10156511307652,0.000699999975040555,0.0038999998942017555,0.99,77
11,12,-102.71599874177727,0.0006000000284984708,0.0027000000700354576,0.99,467
12,12,-322.512135439168,0.00019999999494757503,0.004900000058114529,0.99,434
13,12,-416.2602628346869,0.003000000026077032,0.0005000000237487257,0.99,184
14,12,-1038.218707574384,0.003800000064074993,0.0026000000070780516,0.99,95
15,12,-176.5422729562552,0.000699999975040555,0.004100000020116568,0.99,250
16,12,-459.7339286823758,0.00279999990016222,0.00139999995008111,0.99,302
5,12,-213.66169418765992,0.0006000000284984708,0.0027000000700354576,0.99,467
9,12,-741.7699415078491,0.0006000000284984708,0.0027000000700354576,0.99,467
1,13,-692.5290212522867,0.00279999990016222,0.000699999975040555,0.99,193
2,13,-161.87684253388238,0.0020000000949949026,0.0003000000142492354,0.99,405
3,13,-141.18644514989975,0.003100000089034438,0.0013000000035390258,0.99,500
4,13,-218.77565883521805,0.00419999985024333,0.00039999998989515007,0.99,109
6,12,-472.09120060483457,0.0031999999191612005,0.002400000113993883,0.99,156
7,13,-265.3369854407779,0.00019999999494757503,0.004699999932199717,0.99,149
8,13,-91.75428875658882,0.002199999988079071,0.003800000064074993,0.99,483
10,12,-70.89058252346847,0.000699999975040555,0.0038999998942017555,0.99,77
11,13,-422.3279517600948,0.0006000000284984708,0.0027000000700354576,0.99,467
12,13,-409.0101499691099,0.00019999999494757503,0.004900000058114529,0.99,434
13,13,-460.26530587357445,0.003000000026077032,0.0005000000237487257,0.99,184
16,13,-544.6131798839722,0.00279999990016222,0.00139999995008111,0.99,302
5,13,-106.90144930010035,0.0006000000284984708,0.0027000000700354576,0.99,467
9,13,-609.2440319560338,0.0006000000284984708,0.0027000000700354576,0.99,467
14,13,-37.644932389102586,0.0006000000284984708,0.0027000000700354576,0.99,467
1,14,-797.5746845003978,0.00279999990016222,0.000699999975040555,0.99,193
2,14,-79.54805603320382,0.0020000000949949026,0.0003000000142492354,0.99,405
3,14,-131.18773096971813,0.003100000089034438,0.0013000000035390258,0.99,500
4,14,-44.50238604267514,0.00419999985024333,0.00039999998989515007,0.99,109
6,13,-709.0568573330645,0.0031999999191612005,0.002400000113993883,0.99,156
7,14,-171.94566827120002,0.00019999999494757503,0.004699999932199717,0.99,149
8,14,-18.89608765485042,0.002199999988079071,0.003800000064074993,0.99,483
10,13,-69.20510781132376,0.000699999975040555,0.0038999998942017555,0.99,77
11,14,-400.23694836508884,0.0006000000284984708,0.0027000000700354576,0.99,467
12,14,-221.8155570932025,0.00019999999494757503,0.004900000058114529,0.99,434
13,14,-532.4017367408608,0.003000000026077032,0.0005000000237487257,0.99,184
15,13,-362.8561176121426,0.000699999975040555,0.004100000020116568,0.99,250
16,14,-823.0187698775092,0.00279999990016222,0.00139999995008111,0.99,302
5,14,-316.2900349716731,0.0006000000284984708,0.0027000000700354576,0.99,467
9,14,-92.73231375320523,0.0006000000284984708,0.0027000000700354576,0.99,467
14,14,-528.0472623490579,0.0006000000284984708,0.0027000000700354576,0.99,467
1,15,-151.19808909027876,0.00279999990016222,0.000699999975040555,0.99,193
2,15,-110.02421373190089,0.0020000000949949026,0.0003000000142492354,0.99,405
3,15,26.099040586164563,0.003100000089034438,0.0013000000035390258,0.99,500
4,15,-83.5002798064343,0.00419999985024333,0.00039999998989515007,0.99,109
6,14,-535.8138923160994,0.0031999999191612005,0.002400000113993883,0.99,156
7,15,-122.57897261468686,0.00019999999494757503,0.004699999932199717,0.99,149
8,15,-155.25177746907593,0.002199999988079071,0.003800000064074993,0.99,483
10,14,-255.24732794158186,0.000699999975040555,0.0038999998942017555,0.99,77
11,15,-332.25395551456745,0.0006000000284984708,0.0027000000700354576,0.99,467
12,15,-405.59452342064725,0.00019999999494757503,0.004900000058114529,0.99,434
13,15,-642.0199176004038,0.003000000026077032,0.0005000000237487257,0.99,184
15,14,-410.7624794145785,0.000699999975040555,0.004100000020116568,0.99,250
16,15,-542.0004224486153,0.00279999990016222,0.00139999995008111,0.99,302
5,15,-157.79040988775182,0.0006000000284984708,0.0027000000700354576,0.99,467
9,15,-371.5642495094682,0.0006000000284984708,0.0027000000700354576,0.99,467
14,15,-413.5825350378446,0.0006000000284984708,0.0027000000700354576,0.99,467
1,16,-35.8173804536536,0.00279999990016222,0.000699999975040555,0.99,193
2,16,-116.34848905784258,0.0020000000949949026,0.0003000000142492354,0.99,405
3,16,-283.42662005283887,0.003100000089034438,0.0013000000035390258,0.99,500
4,16,-29.664425809656237,0.00419999985024333,0.00039999998989515007,0.99,109
6,15,-591.9637612607248,0.0031999999191612005,0.002400000113993883,0.99,156
7,16,-129.73308805243286,0.00019999999494757503,0.004699999932199717,0.99,149
8,16,-112.84478895953919,0.002199999988079071,0.003800000064074993,0.99,483
10,15,-510.168806676169,0.000699999975040555,0.0038999998942017555,0.99,77
11,16,-422.2675135214396,0.0006000000284984708,0.0027000000700354576,0.99,467
12,16,-153.53607977160564,0.00019999999494757503,0.004900000058114529,0.99,434
13,16,-507.6471296852093,0.003000000026077032,0.0005000000237487257,0.99,184
15,15,-121.99511288672565,0.000699999975040555,0.004100000020116568,0.99,250
16,16,-374.5947375216411,0.00279999990016222,0.00139999995008111,0.99,302
5,16,-77.17003216938119,0.0006000000284984708,0.0027000000700354576,0.99,467
9,16,-80.30257396811685,0.0006000000284984708,0.0027000000700354576,0.99,467
14,16,-402.86945375454474,0.0006000000284984708,0.0027000000700354576,0.99,467
1,17,-96.14874033670452,0.00279999990016222,0.000699999975040555,0.99,193
2,17,-137.60389362202605,0.0020000000949949026,0.0003000000142492354,0.99,405
3,17,-325.60909643500526,0.003100000089034438,0.0013000000035390258,0.99,500
4,17,-120.43334760643802,0.00419999985024333,0.00039999998989515007,0.99,109
6,16,-456.3856195722136,0.0031999999191612005,0.002400000113993883,0.99,156
7,17,-93.32303525459076,0.00019999999494757503,0.004699999932199717,0.99,149
8,17,-196.0530659453202,0.002199999988079071,0.003800000064074993,0.99,483
10,16,-128.56161208015388,0.000699999975040555,0.0038999998942017555,0.99,77
11,17,-243.11692348472914,0.0006000000284984708,0.0027000000700354576,0.99,467
12,17,-75.97713465260479,0.00019999999494757503,0.004900000058114529,0.99,434
13,17,-502.172176742933,0.003000000026077032,0.0005000000237487257,0.99,184
15,16,-210.95902560470444,0.000699999975040555,0.004100000020116568,0.99,250
16,17,-384.26903499367995,0.00279999990016222,0.00139999995008111,0.99,302
5,17,-74.7327781432273,0.0006000000284984708,0.0027000000700354576,0.99,467
9,17,-315.0772105656649,0.0006000000284984708,0.0027000000700354576,0.99,467
14,17,-298.85295979379885,0.0006000000284984708,0.0027000000700354576,0.99,467
1,18,-100.22923808414897,0.00279999990016222,0.000699999975040555,0.99,193
2,18,-126.4283004492921,0.0020000000949949026,0.0003000000142492354,0.99,405
3,18,-360.6562406373855,0.003100000089034438,0.0013000000035390258,0.99,500
4,18,-118.29418279858302,0.00419999985024333,0.00039999998989515007,0.99,109
6,17,-611.0244894312814,0.0031999999191612005,0.002400000113993883,0.99,156
7,18,-170.00997423821013,0.00019999999494757503,0.004699999932199717,0.99,149
8,18,-140.95913965096736,0.002199999988079071,0.003800000064074993,0.99,483
10,17,-140.99360218345834,0.000699999975040555,0.0038999998942017555,0.99,77
11,18,-85.0801046569581,0.0006000000284984708,0.0027000000700354576,0.99,467
12,18,-258.9765038787539,0.00019999999494757503,0.004900000058114529,0.99,434
13,18,-688.9043122153123,0.003000000026077032,0.0005000000237487257,0.99,184
15,17,-275.8756903934808,0.000699999975040555,0.004100000020116568,0.99,250
16,18,-132.08232728982557,0.00279999990016222,0.00139999995008111,0.99,302
5,18,-129.54167684203267,0.0006000000284984708,0.0027000000700354576,0.99,467
9,18,-172.332277620172,0.0006000000284984708,0.0027000000700354576,0.99,467
14,18,-555.7075454687663,0.0006000000284984708,0.0027000000700354576,0.99,467
1,19,-117.25874641930079,0.00279999990016222,0.000699999975040555,0.99,193
2,19,3.66153595954448,0.0020000000949949026,0.0003000000142492354,0.99,405
3,19,-147.9340375183975,0.003100000089034438,0.0013000000035390258,0.99,500
4,19,-67.87870376714758,0.00419999985024333,0.00039999998989515007,0.99,109
6,18,-321.5042092560162,0.0031999999191612005,0.002400000113993883,0.99,156
7,19,-111.33227528116579,0.00019999999494757503,0.004699999932199717,0.99,149
8,19,-111.9002098791403,0.002199999988079071,0.003800000064074993,0.99,483
10,18,10.592992629591109,0.000699999975040555,0.0038999998942017555,0.99,77
11,19,-188.633075963118,0.0006000000284984708,0.0027000000700354576,0.99,467
12,19,-177.78980084513063,0.00019999999494757503,0.004900000058114529,0.99,434
13,19,-460.0677289909509,0.003000000026077032,0.0005000000237487257,0.99,184
15,18,-173.26870550205493,0.000699999975040555,0.004100000020116568,0.99,250
16,19,-206.11512732725316,0.00279999990016222,0.00139999995008111,0.99,302
5,19,-311.34813422518096,0.0006000000284984708,0.0027000000700354576,0.99,467
9,19,-246.22480047142815,0.0006000000284984708,0.0027000000700354576,0.99,467
14,19,-544.072105629393,0.0006000000284984708,0.0027000000700354576,0.99,467
1,20,-111.21625767232553,0.00279999990016222,0.000699999975040555,0.99,193
2,20,-101.65060621813969,0.0020000000949949026,0.0003000000142492354,0.99,405
3,20,-163.12799948901693,0.003100000089034438,0.0013000000035390258,0.99,500
4,20,-79.19971265746175,0.00419999985024333,0.00039999998989515007,0.99,109
6,19,-465.59927986415664,0.0031999999191612005,0.002400000113993883,0.99,156
7,20,-319.16553669344336,0.00019999999494757503,0.004699999932199717,0.99,149
8,20,-162.80817979382383,0.002199999988079071,0.003800000064074993,0.99,483
10,19,-414.21298676634734,0.000699999975040555,0.0038999998942017555,0.99,77
11,20,-210.05987261520318,0.0006000000284984708,0.0027000000700354576,0.99,467
12,20,-112.52201971922071,0.00019999999494757503,0.004900000058114529,0.99,434
13,20,-731.5132334339326,0.003000000026077032,0.0005000000237487257,0.99,184
15,19,-128.36653332308737,0.000699999975040555,0.004100000020116568,0.99,250
16,20,-251.01489926179215,0.00279999990016222,0.00139999995008111,0.99,302
5,20,-158.0195663374496,0.0006000000284984708,0.0027000000700354576,0.99,467
9,20,-98.721618480569,0.0006000000284984708,0.0027000000700354576,0.99,467
14,20,-821.6301165287421,0.0006000000284984708,0.0027000000700354576,0.99,467
1,21,-177.4029472528236,0.00279999990016222,0.000699999975040555,0.99,193
2,21,-123.7328147757768,0.0020000000949949026,0.0003000000142492354,0.99,405
3,21,-105.74005219181068,0.003100000089034438,0.0013000000035390258,0.99,500
4,21,-143.49154757721718,0.00419999985024333,0.00039999998989515007,0.99,109
6,20,-454.77341983825323,0.0031999999191612005,0.002400000113993883,0.99,156
7,21,-211.4666257302543,0.00019999999494757503,0.004699999932199717,0.99,149
8,21,-60.97939745941405,0.002199999988079071,0.003800000064074993,0.99,483
10,20,-328.76172546010025,0.000699999975040555,0.0038999998942017555,0.99,77
11,21,-105.84117081921913,0.0006000000284984708,0.0027000000700354576,0.99,467
12,21,-93.24582910946113,0.00019999999494757503,0.004900000058114529,0.99,434
13,21,-423.2025840691197,0.003000000026077032,0.0005000000237487257,0.99,184
15,20,-307.3686366854824,0.000699999975040555,0.004100000020116568,0.99,250
16,21,-505.9061637816372,0.00279999990016222,0.00139999995008111,0.99,302
5,21,-140.34602493524042,0.0006000000284984708,0.0027000000700354576,0.99,467
9,21,-110.99024343189849,0.0006000000284984708,0.0027000000700354576,0.99,467
14,21,-908.3016605694825,0.0006000000284984708,0.0027000000700354576,0.99,467
1,22,-88.21057425586389,0.00279999990016222,0.000699999975040555,0.99,193
2,22,-137.25922220534952,0.0020000000949949026,0.0003000000142492354,0.99,405
3,22,-135.05560323273465,0.003100000089034438,0.0013000000035390258,0.99,500
4,22,-82.77168255733854,0.00419999985024333,0.00039999998989515007,0.99,109
6,21,-384.49260817000084,0.0031999999191612005,0.002400000113993883,0.99,156
7,22,-335.38039530396327,0.00019999999494757503,0.004699999932199717,0.99,149
8,22,0.22598951311202597,0.002199999988079071,0.003800000064074993,0.99,483
10,21,-434.62705092122184,0.000699999975040555,0.0038999998942017555,0.99,77
11,22,-152.55841889377388,0.0006000000284984708,0.0027000000700354576,0.99,467
12,22,-121.11487076446488,0.00019999999494757503,0.004900000058114529,0.99,434
13,22,-447.8149131535576,0.003000000026077032,0.0005000000237487257,0.99,184
15,21,-122.87292252973371,0.000699999975040555,0.004100000020116568,0.99,250
16,22,-267.7784776543177,0.00279999990016222,0.00139999995008111,0.99,302
5,22,-153.1197360513281,0.0006000000284984708,0.0027000000700354576,0.99,467
9,22,-83.88476687318548,0.0006000000284984708,0.0027000000700354576,0.99,467
14,22,-589.545134112192,0.0006000000284984708,0.0027000000700354576,0.99,467
1,23,-185.48660068215503,0.00279999990016222,0.000699999975040555,0.99,193
2,23,-127.26669266269892,0.0020000000949949026,0.0003000000142492354,0.99,405
3,23,-131.33382754023472,0.003100000089034438,0.0013000000035390258,0.99,500
4,23,-92.90547774682429,0.00419999985024333,0.00039999998989515007,0.99,109
6,22,-358.74822918289436,0.0031999999191612005,0.002400000113993883,0.99,156
7,23,-134.00478019910463,0.00019999999494757503,0.004699999932199717,0.99,149
8,23,-99.55934774337841,0.002199999988079071,0.003800000064074993,0.99,483
10,22,-319.25954814060594,0.000699999975040555,0.0038999998942017555,0.99,77
11,23,-126.5917746809373,0.0006000000284984708,0.0027000000700354576,0.99,467
12,23,-112.74797291234361,0.00019999999494757503,0.004900000058114529,0.99,434
13,23,-151.14803279710466,0.003000000026077032,0.0005000000237487257,0.99,184
15,22,-216.4664354593196,0.000699999975040555,0.004100000020116568,0.99,250
16,23,-566.2014066690725,0.00279999990016222,0.00139999995008111,0.99,302
5,23,-53.15051787522975,0.0006000000284984708,0.0027000000700354576,0.99,467
9,23,-65.75056754796046,0.0006000000284984708,0.0027000000700354576,0.99,467
14,23,-662.081864487789,0.0006000000284984708,0.0027000000700354576,0.99,467
1,24,-103.52097811246166,0.00279999990016222,0.000699999975040555,0.99,193
