Agent ID,Episode Number,Episode Score,Actor Learning Rate,Critic Learning Rate,Discount Factor,Unroll Length
4,14,-278.52553268729787,0.000699999975040555,0.004100000020116568,0.99,436
5,14,-161.64139636910338,0.004000000189989805,0.004600000102072954,0.99,237
6,14,-755.9925006724812,0.001500000013038516,0.003599999938160181,0.99,194
7,14,-96.00528973244036,0.002300000051036477,0.0020000000949949026,0.99,36
8,14,-451.53879468178707,0.004699999932199717,0.0038999998942017555,0.99,416
9,14,-764.4064767270642,0.0015999999595806003,0.0017000000225380063,0.99,293
11,13,-499.54898349182173,0.003800000064074993,0.0015999999595806003,0.99,21
12,14,-685.9755931085032,0.003700000001117587,0.002199999988079071,0.99,10
13,14,-145.88803228195707,0.0015999999595806003,0.003000000026077032,0.99,167
14,14,-151.1748178163607,0.004399999976158142,0.004699999932199717,0.99,479
15,14,-160.12447986192032,0.003599999938160181,0.0026000000070780516,0.99,477
16,14,-707.4569575000343,0.0007999999797903001,0.0038999998942017555,0.99,250
10,14,-89.07116222032678,0.004000000189989805,0.004600000102072954,0.99,237
1,15,-67.23933108213365,0.0020000000949949026,0.002199999988079071,0.99,399
2,15,-56.68879851391182,0.004900000058114529,0.004000000189989805,0.99,52
3,15,-588.2335454935381,0.0026000000070780516,0.004800000227987766,0.99,367
4,15,-117.50161090628177,0.000699999975040555,0.004100000020116568,0.99,436
5,15,-149.96163535091998,0.004000000189989805,0.004600000102072954,0.99,237
6,15,-389.2803901863037,0.001500000013038516,0.003599999938160181,0.99,194
7,15,-99.49840793711455,0.002300000051036477,0.0020000000949949026,0.99,36
8,15,-493.6280298094953,0.004699999932199717,0.0038999998942017555,0.99,416
9,15,-597.0815426770951,0.0015999999595806003,0.0017000000225380063,0.99,293
11,14,-685.549784336019,0.003800000064074993,0.0015999999595806003,0.99,21
12,15,-755.4505960801781,0.003700000001117587,0.002199999988079071,0.99,10
13,15,-150.96265759147428,0.0015999999595806003,0.003000000026077032,0.99,167
14,15,-102.79910341473163,0.004399999976158142,0.004699999932199717,0.99,479
15,15,-91.20940211371519,0.003599999938160181,0.0026000000070780516,0.99,477
16,15,-448.65435795062905,0.0007999999797903001,0.0038999998942017555,0.99,250
10,15,-135.03501779066312,0.004000000189989805,0.004600000102072954,0.99,237
1,16,-289.13268172449114,0.0020000000949949026,0.002199999988079071,0.99,399
2,16,-59.75414265219483,0.004900000058114529,0.004000000189989805,0.99,52
3,16,-333.65791523701546,0.0026000000070780516,0.004800000227987766,0.99,367
4,16,-619.977793468986,0.000699999975040555,0.004100000020116568,0.99,436
5,16,-104.3916015532819,0.004000000189989805,0.004600000102072954,0.99,237
6,16,-575.3212075765078,0.001500000013038516,0.003599999938160181,0.99,194
7,16,-136.96670200234476,0.002300000051036477,0.0020000000949949026,0.99,36
8,16,-793.1402369692604,0.004699999932199717,0.0038999998942017555,0.99,416
9,16,-939.0128643747335,0.0015999999595806003,0.0017000000225380063,0.99,293
11,15,-513.290613895431,0.003800000064074993,0.0015999999595806003,0.99,21
12,16,-529.140228213431,0.003700000001117587,0.002199999988079071,0.99,10
13,16,-185.05404597686484,0.0015999999595806003,0.003000000026077032,0.99,167
14,16,-91.49972400664869,0.004399999976158142,0.004699999932199717,0.99,479
15,16,-391.1498959599926,0.003599999938160181,0.0026000000070780516,0.99,477
16,16,-614.7342260159687,0.0007999999797903001,0.0038999998942017555,0.99,250
10,16,-112.31866058182663,0.004000000189989805,0.004600000102072954,0.99,237
1,17,-396.8942533557369,0.0020000000949949026,0.002199999988079071,0.99,399
2,17,-234.1470825681379,0.004900000058114529,0.004000000189989805,0.99,52
3,17,-524.853551473691,0.0026000000070780516,0.004800000227987766,0.99,367
4,17,-119.26741426631308,0.000699999975040555,0.004100000020116568,0.99,436
5,17,-122.2574035997861,0.004000000189989805,0.004600000102072954,0.99,237
6,17,-450.2014595376371,0.001500000013038516,0.003599999938160181,0.99,194
7,17,-421.4616811308422,0.002300000051036477,0.0020000000949949026,0.99,36
8,17,-477.9157543160995,0.004699999932199717,0.0038999998942017555,0.99,416
9,17,-656.0903308372627,0.0015999999595806003,0.0017000000225380063,0.99,293
11,16,-685.8886708473447,0.003800000064074993,0.0015999999595806003,0.99,21
12,17,-451.244845421596,0.003700000001117587,0.002199999988079071,0.99,10
13,17,-153.85650164189877,0.0015999999595806003,0.003000000026077032,0.99,167
14,17,-40.63858553086173,0.004399999976158142,0.004699999932199717,0.99,479
15,17,-429.6357796849835,0.003599999938160181,0.0026000000070780516,0.99,477
16,17,-514.1336227597949,0.0007999999797903001,0.0038999998942017555,0.99,250
10,17,-144.42986430768232,0.004000000189989805,0.004600000102072954,0.99,237
1,18,-336.3757490686816,0.0020000000949949026,0.002199999988079071,0.99,399
2,18,-266.2196158331635,0.004900000058114529,0.004000000189989805,0.99,52
3,18,-696.4090175460884,0.0026000000070780516,0.004800000227987766,0.99,367
4,18,-99.72976544652028,0.000699999975040555,0.004100000020116568,0.99,436
5,18,-104.1070754443904,0.004000000189989805,0.004600000102072954,0.99,237
6,18,-639.6256562358883,0.001500000013038516,0.003599999938160181,0.99,194
7,18,-664.2490861654773,0.002300000051036477,0.0020000000949949026,0.99,36
8,18,-515.8510159808193,0.004699999932199717,0.0038999998942017555,0.99,416
9,18,-1041.7073384187602,0.0015999999595806003,0.0017000000225380063,0.99,293
11,17,-496.1412140546128,0.003800000064074993,0.0015999999595806003,0.99,21
12,18,-651.6267261187564,0.003700000001117587,0.002199999988079071,0.99,10
13,18,-108.02862543394015,0.0015999999595806003,0.003000000026077032,0.99,167
14,18,-44.13848882289347,0.004399999976158142,0.004699999932199717,0.99,479
15,18,-658.9123802848028,0.003599999938160181,0.0026000000070780516,0.99,477
16,18,-415.1703240425503,0.0007999999797903001,0.0038999998942017555,0.99,250
10,18,-89.35836814692232,0.004000000189989805,0.004600000102072954,0.99,237
1,19,-95.20463218304847,0.0020000000949949026,0.002199999988079071,0.99,399
2,19,-187.87504821739105,0.004900000058114529,0.004000000189989805,0.99,52
3,19,-499.9466610863515,0.0026000000070780516,0.004800000227987766,0.99,367
4,19,-329.6633216316353,0.000699999975040555,0.004100000020116568,0.99,436
5,19,-139.18833820020274,0.004000000189989805,0.004600000102072954,0.99,237
6,19,-480.0316543167148,0.001500000013038516,0.003599999938160181,0.99,194
7,19,-280.374155280914,0.002300000051036477,0.0020000000949949026,0.99,36
8,19,-286.8180360750843,0.004699999932199717,0.0038999998942017555,0.99,416
9,19,-536.808666535992,0.0015999999595806003,0.0017000000225380063,0.99,293
11,18,-1742.6945642050268,0.003800000064074993,0.0015999999595806003,0.99,21
12,19,-512.1645981077254,0.003700000001117587,0.002199999988079071,0.99,10
13,19,-282.933771797394,0.0015999999595806003,0.003000000026077032,0.99,167
14,19,-198.74123811351313,0.004399999976158142,0.004699999932199717,0.99,479
15,19,-407.2368927023047,0.003599999938160181,0.0026000000070780516,0.99,477
16,19,-451.6239617497484,0.0007999999797903001,0.0038999998942017555,0.99,250
10,19,-149.41499667355004,0.004000000189989805,0.004600000102072954,0.99,237
1,20,-336.6773667475662,0.0020000000949949026,0.002199999988079071,0.99,399
2,20,-334.24775140814006,0.004900000058114529,0.004000000189989805,0.99,52
3,20,-685.3697089431919,0.0026000000070780516,0.004800000227987766,0.99,367
4,20,-93.14059581345121,0.000699999975040555,0.004100000020116568,0.99,436
5,20,-124.10728553714796,0.004000000189989805,0.004600000102072954,0.99,237
6,20,-655.7716987140108,0.001500000013038516,0.003599999938160181,0.99,194
7,20,-446.461270315837,0.002300000051036477,0.0020000000949949026,0.99,36
8,20,-416.56608146918626,0.004699999932199717,0.0038999998942017555,0.99,416
9,20,-741.4414803713504,0.0015999999595806003,0.0017000000225380063,0.99,293
11,19,-461.85877750172983,0.003800000064074993,0.0015999999595806003,0.99,21
12,20,-444.2371962853437,0.003700000001117587,0.002199999988079071,0.99,10
13,20,-78.73179581540586,0.0015999999595806003,0.003000000026077032,0.99,167
14,20,-636.2849677561713,0.004399999976158142,0.004699999932199717,0.99,479
15,20,-417.94220201067685,0.003599999938160181,0.0026000000070780516,0.99,477
16,20,-249.33083351065693,0.0007999999797903001,0.0038999998942017555,0.99,250
10,20,-130.04342420900588,0.004000000189989805,0.004600000102072954,0.99,237
1,21,-238.2892353535934,0.0020000000949949026,0.002199999988079071,0.99,399
2,21,-341.3343673322933,0.004900000058114529,0.004000000189989805,0.99,52
3,21,-534.741074785391,0.0026000000070780516,0.004800000227987766,0.99,367
4,21,-397.8564513031328,0.000699999975040555,0.004100000020116568,0.99,436
5,21,-125.23900288597363,0.004000000189989805,0.004600000102072954,0.99,237
6,21,-420.5073563267824,0.001500000013038516,0.003599999938160181,0.99,194
7,21,-122.51072527220265,0.002300000051036477,0.0020000000949949026,0.99,36
8,21,-762.7807124633973,0.004699999932199717,0.0038999998942017555,0.99,416
9,21,-761.1561147581351,0.0015999999595806003,0.0017000000225380063,0.99,293
11,20,-678.8191325927913,0.003800000064074993,0.0015999999595806003,0.99,21
12,21,-849.330890913265,0.003700000001117587,0.002199999988079071,0.99,10
13,21,-226.75535680667898,0.0015999999595806003,0.003000000026077032,0.99,167
14,21,-724.6329939384349,0.004399999976158142,0.004699999932199717,0.99,479
15,21,-522.1454757896619,0.003599999938160181,0.0026000000070780516,0.99,477
16,21,-550.1431670090543,0.0007999999797903001,0.0038999998942017555,0.99,250
10,21,-117.18870062508603,0.004000000189989805,0.004600000102072954,0.99,237
1,22,-368.6560531076399,0.0020000000949949026,0.002199999988079071,0.99,399
2,22,-40.424726613149694,0.004900000058114529,0.004000000189989805,0.99,52
3,22,-507.2894960921058,0.0026000000070780516,0.004800000227987766,0.99,367
4,22,-266.60655736833974,0.000699999975040555,0.004100000020116568,0.99,436
5,22,-186.21998255468367,0.004000000189989805,0.004600000102072954,0.99,237
6,22,-1021.9910413475063,0.001500000013038516,0.003599999938160181,0.99,194
7,22,-184.86163011877068,0.002300000051036477,0.0020000000949949026,0.99,36
8,22,-527.6729369444573,0.004699999932199717,0.0038999998942017555,0.99,416
9,22,-497.8534865950137,0.0015999999595806003,0.0017000000225380063,0.99,293
11,21,-921.3401666519306,0.003800000064074993,0.0015999999595806003,0.99,21
12,22,-426.16889931057744,0.003700000001117587,0.002199999988079071,0.99,10
13,22,-339.1692760925097,0.0015999999595806003,0.003000000026077032,0.99,167
14,22,-807.5995046349323,0.004399999976158142,0.004699999932199717,0.99,479
15,22,-390.3656150284573,0.003599999938160181,0.0026000000070780516,0.99,477
16,22,-503.9071387525096,0.0007999999797903001,0.0038999998942017555,0.99,250
10,22,-148.20264140829764,0.004000000189989805,0.004600000102072954,0.99,237
1,23,-268.5628041304513,0.0020000000949949026,0.002199999988079071,0.99,399
2,23,-250.276254601288,0.004900000058114529,0.004000000189989805,0.99,52
3,23,-433.05555167913263,0.0026000000070780516,0.004800000227987766,0.99,367
4,23,-124.61251239034634,0.000699999975040555,0.004100000020116568,0.99,436
5,23,-105.50570717280499,0.004000000189989805,0.004600000102072954,0.99,237
6,23,-828.5553516659476,0.001500000013038516,0.003599999938160181,0.99,194
7,23,-100.16413113277436,0.002300000051036477,0.0020000000949949026,0.99,36
8,23,-567.7706800401942,0.004699999932199717,0.0038999998942017555,0.99,416
9,23,-567.1796780701014,0.0015999999595806003,0.0017000000225380063,0.99,293
13,23,-168.04861091910885,0.0015999999595806003,0.003000000026077032,0.99,167
14,23,-482.993836904941,0.004399999976158142,0.004699999932199717,0.99,479
15,23,-579.2822936083687,0.003599999938160181,0.0026000000070780516,0.99,477
16,23,-857.6755445846014,0.0007999999797903001,0.0038999998942017555,0.99,250
10,23,-164.8032054670323,0.004000000189989805,0.004600000102072954,0.99,237
11,22,303.34352382290456,0.004000000189989805,0.004600000102072954,0.99,237
1,24,-163.62207440741247,0.0020000000949949026,0.002199999988079071,0.99,399
2,24,-195.01719779219192,0.004900000058114529,0.004000000189989805,0.99,52
3,24,-437.7257739171738,0.0026000000070780516,0.004800000227987766,0.99,367
