Agent ID,Episode Number,Episode Score,Actor Learning Rate,Critic Learning Rate
1,54,-203.15373028423414,9.999999747378752e-05,9.999999747378752e-05
1,55,-157.02155879785857,9.999999747378752e-05,9.999999747378752e-05
1,56,-88.05592662124423,9.999999747378752e-05,9.999999747378752e-05
1,57,-309.1280190884344,9.999999747378752e-05,9.999999747378752e-05
1,58,-346.5953768639986,9.999999747378752e-05,9.999999747378752e-05
1,59,-50.90950134077475,9.999999747378752e-05,9.999999747378752e-05
1,60,-151.47714065869172,9.999999747378752e-05,9.999999747378752e-05
1,61,-372.7889775094832,9.999999747378752e-05,9.999999747378752e-05
1,62,-506.97187766437713,9.999999747378752e-05,9.999999747378752e-05
1,63,-470.64829732133416,9.999999747378752e-05,9.999999747378752e-05
1,64,-69.8216131301019,9.999999747378752e-05,9.999999747378752e-05
1,65,-111.62146213557259,9.999999747378752e-05,9.999999747378752e-05
1,66,-90.55917132307758,9.999999747378752e-05,9.999999747378752e-05
1,67,-146.04374346724612,9.999999747378752e-05,9.999999747378752e-05
1,68,-309.6238149417324,9.999999747378752e-05,9.999999747378752e-05
1,69,-83.15823864381323,9.999999747378752e-05,9.999999747378752e-05
1,70,-182.0546774065927,9.999999747378752e-05,9.999999747378752e-05
1,71,-87.85496239474,9.999999747378752e-05,9.999999747378752e-05
1,72,-43.400902404328136,9.999999747378752e-05,9.999999747378752e-05
1,73,-121.86824591680623,9.999999747378752e-05,9.999999747378752e-05
1,74,-405.5895963121282,9.999999747378752e-05,9.999999747378752e-05
1,75,-330.98744318399724,9.999999747378752e-05,9.999999747378752e-05
1,76,-62.95053051467311,9.999999747378752e-05,9.999999747378752e-05
1,77,-254.1688633288863,9.999999747378752e-05,9.999999747378752e-05
1,78,-426.0920881887966,9.999999747378752e-05,9.999999747378752e-05
1,79,-266.63121032020433,9.999999747378752e-05,9.999999747378752e-05
1,80,-212.05479322392083,9.999999747378752e-05,9.999999747378752e-05
1,81,-215.23298795228752,9.999999747378752e-05,9.999999747378752e-05
1,82,-408.50927723478634,9.999999747378752e-05,9.999999747378752e-05
1,83,-85.52781914116046,9.999999747378752e-05,9.999999747378752e-05
1,84,-325.53682600736164,9.999999747378752e-05,9.999999747378752e-05
1,85,-75.36381973777728,9.999999747378752e-05,9.999999747378752e-05
1,86,-212.84028388631606,9.999999747378752e-05,9.999999747378752e-05
1,87,-67.48212230479803,9.999999747378752e-05,9.999999747378752e-05
1,88,-79.77082781016178,9.999999747378752e-05,9.999999747378752e-05
1,89,-207.93680033339822,9.999999747378752e-05,9.999999747378752e-05
1,90,-233.9111890974755,9.999999747378752e-05,9.999999747378752e-05
1,91,-121.35684063860819,9.999999747378752e-05,9.999999747378752e-05
1,92,-81.12934911512373,9.999999747378752e-05,9.999999747378752e-05
1,93,-314.88036550439534,9.999999747378752e-05,9.999999747378752e-05
1,94,-290.0545409843949,9.999999747378752e-05,9.999999747378752e-05
1,95,-439.50042950245836,9.999999747378752e-05,9.999999747378752e-05
1,96,-270.4023236972365,9.999999747378752e-05,9.999999747378752e-05
1,97,-116.63603824083303,9.999999747378752e-05,9.999999747378752e-05
1,98,-208.68424414934185,9.999999747378752e-05,9.999999747378752e-05
1,99,-93.3750189401253,9.999999747378752e-05,9.999999747378752e-05
1,100,-226.37738057626333,9.999999747378752e-05,9.999999747378752e-05
1,101,-33.87873074766466,9.999999747378752e-05,9.999999747378752e-05
1,102,-130.60040816459167,9.999999747378752e-05,9.999999747378752e-05
1,103,-318.2117559846509,9.999999747378752e-05,9.999999747378752e-05
1,104,-202.71885445497583,9.999999747378752e-05,9.999999747378752e-05
1,105,-354.47781320973695,9.999999747378752e-05,9.999999747378752e-05
1,106,-92.43093299166334,9.999999747378752e-05,9.999999747378752e-05
1,107,-124.17815236187721,9.999999747378752e-05,9.999999747378752e-05
1,108,-142.99568241091708,9.999999747378752e-05,9.999999747378752e-05
1,109,-102.41953248187804,9.999999747378752e-05,9.999999747378752e-05
1,110,-123.02726444610188,9.999999747378752e-05,9.999999747378752e-05
1,111,-114.32816997790839,9.999999747378752e-05,9.999999747378752e-05
1,112,-54.095264062344484,9.999999747378752e-05,9.999999747378752e-05
1,113,-156.33297844064168,9.999999747378752e-05,9.999999747378752e-05
1,114,-70.9165615534065,9.999999747378752e-05,9.999999747378752e-05
1,115,-76.18533053721654,9.999999747378752e-05,9.999999747378752e-05
1,116,-110.42680330424744,9.999999747378752e-05,9.999999747378752e-05
1,117,-134.57934140333612,9.999999747378752e-05,9.999999747378752e-05
1,118,-105.84253710003392,9.999999747378752e-05,9.999999747378752e-05
1,119,-231.7225523774216,9.999999747378752e-05,9.999999747378752e-05
1,120,-475.9054859900151,9.999999747378752e-05,9.999999747378752e-05
1,121,-333.4846649156474,9.999999747378752e-05,9.999999747378752e-05
1,122,-108.49352634275014,9.999999747378752e-05,9.999999747378752e-05
1,123,-58.431956597898214,9.999999747378752e-05,9.999999747378752e-05
1,124,-65.87044726503603,9.999999747378752e-05,9.999999747378752e-05
1,125,-311.2671675067652,9.999999747378752e-05,9.999999747378752e-05
1,126,-335.2790035262559,9.999999747378752e-05,9.999999747378752e-05
1,127,-88.59743862907453,9.999999747378752e-05,9.999999747378752e-05
1,128,-100.42185112551098,9.999999747378752e-05,9.999999747378752e-05
1,129,-114.3842614793092,9.999999747378752e-05,9.999999747378752e-05
1,130,-131.94742101284243,9.999999747378752e-05,9.999999747378752e-05
1,131,-56.32141075381711,9.999999747378752e-05,9.999999747378752e-05
1,132,-412.06715232161565,9.999999747378752e-05,9.999999747378752e-05
1,133,-79.77170970376272,9.999999747378752e-05,9.999999747378752e-05
1,134,-272.9830215640885,9.999999747378752e-05,9.999999747378752e-05
1,135,-395.10136010382064,9.999999747378752e-05,9.999999747378752e-05
1,136,-291.97517239263584,9.999999747378752e-05,9.999999747378752e-05
1,137,-62.562410888263216,9.999999747378752e-05,9.999999747378752e-05
1,138,-199.89054657202567,9.999999747378752e-05,9.999999747378752e-05
1,139,-91.11267444388137,9.999999747378752e-05,9.999999747378752e-05
1,140,-102.21029701636178,9.999999747378752e-05,9.999999747378752e-05
1,141,-262.5223670111141,9.999999747378752e-05,9.999999747378752e-05
1,142,-87.6890669515077,9.999999747378752e-05,9.999999747378752e-05
1,143,-129.04123212660298,9.999999747378752e-05,9.999999747378752e-05
1,144,-117.29134441734904,9.999999747378752e-05,9.999999747378752e-05
1,145,-47.93869080066142,9.999999747378752e-05,9.999999747378752e-05
1,146,-255.94164982421972,9.999999747378752e-05,9.999999747378752e-05
1,147,-335.3969300244004,9.999999747378752e-05,9.999999747378752e-05
1,148,-178.31064565303666,9.999999747378752e-05,9.999999747378752e-05
1,149,-86.02077937794368,9.999999747378752e-05,9.999999747378752e-05
1,150,-420.77136005609736,9.999999747378752e-05,9.999999747378752e-05
1,151,-17.51116307809042,9.999999747378752e-05,9.999999747378752e-05
1,152,-107.26074628175033,9.999999747378752e-05,9.999999747378752e-05
1,153,-38.71533042389302,9.999999747378752e-05,9.999999747378752e-05
1,154,-155.81165684925728,9.999999747378752e-05,9.999999747378752e-05
1,155,-163.5288012913789,9.999999747378752e-05,9.999999747378752e-05
1,156,-124.84087382804599,9.999999747378752e-05,9.999999747378752e-05
1,157,-296.74929868567904,9.999999747378752e-05,9.999999747378752e-05
1,158,-5.686764102537978,9.999999747378752e-05,9.999999747378752e-05
1,159,-86.80947472910447,9.999999747378752e-05,9.999999747378752e-05
1,160,-53.48129251069926,9.999999747378752e-05,9.999999747378752e-05
1,161,-90.68220320939173,9.999999747378752e-05,9.999999747378752e-05
1,162,-123.18490718939616,9.999999747378752e-05,9.999999747378752e-05
1,163,-92.95524475787609,9.999999747378752e-05,9.999999747378752e-05
1,164,-82.87620753496533,9.999999747378752e-05,9.999999747378752e-05
1,165,-102.04461718659292,9.999999747378752e-05,9.999999747378752e-05
1,166,-176.7352243782536,9.999999747378752e-05,9.999999747378752e-05
1,167,-71.74532507026063,9.999999747378752e-05,9.999999747378752e-05
1,168,-311.6154612183396,9.999999747378752e-05,9.999999747378752e-05
1,169,-74.71473939859308,9.999999747378752e-05,9.999999747378752e-05
1,170,-106.64787632046287,9.999999747378752e-05,9.999999747378752e-05
1,171,-120.31418550669147,9.999999747378752e-05,9.999999747378752e-05
1,172,-90.39893377765704,9.999999747378752e-05,9.999999747378752e-05
1,173,-138.3359697088578,9.999999747378752e-05,9.999999747378752e-05
1,174,-317.6470982265399,9.999999747378752e-05,9.999999747378752e-05
1,175,-114.88705083894098,9.999999747378752e-05,9.999999747378752e-05
1,176,-29.2723242056788,9.999999747378752e-05,9.999999747378752e-05
1,177,-124.2580643639938,9.999999747378752e-05,9.999999747378752e-05
1,178,-89.40115257242385,9.999999747378752e-05,9.999999747378752e-05
1,179,-83.8328655072587,9.999999747378752e-05,9.999999747378752e-05
1,180,-141.09499724860729,9.999999747378752e-05,9.999999747378752e-05
1,181,-10.564359800737478,9.999999747378752e-05,9.999999747378752e-05
1,182,-99.12731922913845,9.999999747378752e-05,9.999999747378752e-05
1,183,-146.15506992673744,9.999999747378752e-05,9.999999747378752e-05
1,184,-109.4126315681381,9.999999747378752e-05,9.999999747378752e-05
1,185,-94.16769521647267,9.999999747378752e-05,9.999999747378752e-05
1,186,-113.69051966628133,9.999999747378752e-05,9.999999747378752e-05
1,187,-68.61237367807404,9.999999747378752e-05,9.999999747378752e-05
1,188,-130.4841869909601,9.999999747378752e-05,9.999999747378752e-05
1,189,-118.38817693247046,9.999999747378752e-05,9.999999747378752e-05
1,190,-96.12201189580911,9.999999747378752e-05,9.999999747378752e-05
1,191,-122.27074310336161,9.999999747378752e-05,9.999999747378752e-05
1,192,-108.95242473396175,9.999999747378752e-05,9.999999747378752e-05
1,193,-82.52948700171652,9.999999747378752e-05,9.999999747378752e-05
1,194,-115.11210425264838,9.999999747378752e-05,9.999999747378752e-05
1,195,-334.3989608473723,9.999999747378752e-05,9.999999747378752e-05
1,196,-107.3461984406482,9.999999747378752e-05,9.999999747378752e-05
1,197,-69.39756547946854,9.999999747378752e-05,9.999999747378752e-05
1,198,-196.4994688635785,9.999999747378752e-05,9.999999747378752e-05
1,199,-124.47029695284745,9.999999747378752e-05,9.999999747378752e-05
1,200,-138.07431194263233,9.999999747378752e-05,9.999999747378752e-05
1,201,-128.43332535843422,9.999999747378752e-05,9.999999747378752e-05
1,202,-88.92222512954366,9.999999747378752e-05,9.999999747378752e-05
1,203,-139.5828124511449,9.999999747378752e-05,9.999999747378752e-05
1,204,-78.58172007381017,9.999999747378752e-05,9.999999747378752e-05
1,205,-50.01844236624409,9.999999747378752e-05,9.999999747378752e-05
1,206,59.14417436422352,9.999999747378752e-05,9.999999747378752e-05
1,207,-148.93190907505152,9.999999747378752e-05,9.999999747378752e-05
1,208,-155.61811794349506,9.999999747378752e-05,9.999999747378752e-05
1,209,-74.01249688978018,9.999999747378752e-05,9.999999747378752e-05
1,210,-95.7465880127357,9.999999747378752e-05,9.999999747378752e-05
1,211,-136.79336325442785,9.999999747378752e-05,9.999999747378752e-05
1,212,-102.23540985637952,9.999999747378752e-05,9.999999747378752e-05
1,213,-84.5086179239305,9.999999747378752e-05,9.999999747378752e-05
1,214,-115.76626553608656,9.999999747378752e-05,9.999999747378752e-05
1,215,-120.37539386072953,9.999999747378752e-05,9.999999747378752e-05
1,216,-53.96027997286029,9.999999747378752e-05,9.999999747378752e-05
1,217,-86.54492456640695,9.999999747378752e-05,9.999999747378752e-05
1,218,-203.85578248970683,9.999999747378752e-05,9.999999747378752e-05
1,219,22.654215192798205,9.999999747378752e-05,9.999999747378752e-05
1,220,-40.26923235491883,9.999999747378752e-05,9.999999747378752e-05
1,221,-237.9812636370131,9.999999747378752e-05,9.999999747378752e-05
1,222,-92.40202987918968,9.999999747378752e-05,9.999999747378752e-05
1,223,-139.22028489943062,9.999999747378752e-05,9.999999747378752e-05
1,224,-147.10830594060468,9.999999747378752e-05,9.999999747378752e-05
1,225,-214.19317329644144,9.999999747378752e-05,9.999999747378752e-05
1,226,-293.42374000582555,9.999999747378752e-05,9.999999747378752e-05
1,227,-74.86390583635513,9.999999747378752e-05,9.999999747378752e-05
1,228,-314.43842483289404,9.999999747378752e-05,9.999999747378752e-05
1,229,-98.6798285434686,9.999999747378752e-05,9.999999747378752e-05
1,230,-99.9461531846615,9.999999747378752e-05,9.999999747378752e-05
1,231,-103.54174681948828,9.999999747378752e-05,9.999999747378752e-05
1,232,-102.71508452321592,9.999999747378752e-05,9.999999747378752e-05
1,233,-136.27635380932054,9.999999747378752e-05,9.999999747378752e-05
1,234,-126.42821191427888,9.999999747378752e-05,9.999999747378752e-05
1,235,-130.39915251454084,9.999999747378752e-05,9.999999747378752e-05
1,236,-196.59338010243113,9.999999747378752e-05,9.999999747378752e-05
1,237,-97.37020998525112,9.999999747378752e-05,9.999999747378752e-05
1,238,-158.80810527791022,9.999999747378752e-05,9.999999747378752e-05
1,239,-60.14709021746974,9.999999747378752e-05,9.999999747378752e-05
1,240,-183.57857340412556,9.999999747378752e-05,9.999999747378752e-05
1,241,-62.65450941633358,9.999999747378752e-05,9.999999747378752e-05
1,242,-94.90204554234634,9.999999747378752e-05,9.999999747378752e-05
1,243,-99.69900706086972,9.999999747378752e-05,9.999999747378752e-05
1,244,-63.000809860906585,9.999999747378752e-05,9.999999747378752e-05
1,245,-126.78704358294621,9.999999747378752e-05,9.999999747378752e-05
1,246,-16.379107556836885,9.999999747378752e-05,9.999999747378752e-05
1,247,-107.15622941867625,9.999999747378752e-05,9.999999747378752e-05
1,248,-98.99432523475157,9.999999747378752e-05,9.999999747378752e-05
1,249,-145.1464479479619,9.999999747378752e-05,9.999999747378752e-05
1,250,-114.13202868831324,9.999999747378752e-05,9.999999747378752e-05
1,251,-10.50714705295104,9.999999747378752e-05,9.999999747378752e-05
1,252,-77.27973714847577,9.999999747378752e-05,9.999999747378752e-05
1,253,-102.80521321751645,9.999999747378752e-05,9.999999747378752e-05
1,254,-134.3856548193989,9.999999747378752e-05,9.999999747378752e-05
1,255,-63.39627549834108,9.999999747378752e-05,9.999999747378752e-05
1,256,-153.35292819347535,9.999999747378752e-05,9.999999747378752e-05
1,257,-83.02515095924778,9.999999747378752e-05,9.999999747378752e-05
1,258,-79.85522863632627,9.999999747378752e-05,9.999999747378752e-05
1,259,-79.68812910557983,9.999999747378752e-05,9.999999747378752e-05
1,260,-110.54087558810514,9.999999747378752e-05,9.999999747378752e-05
1,261,-123.58635872791336,9.999999747378752e-05,9.999999747378752e-05
1,262,-148.24373166433253,9.999999747378752e-05,9.999999747378752e-05
1,263,-81.84672253104839,9.999999747378752e-05,9.999999747378752e-05
1,264,-118.71295485694051,9.999999747378752e-05,9.999999747378752e-05
1,265,-134.40996886730866,9.999999747378752e-05,9.999999747378752e-05
1,266,-49.334628900626896,9.999999747378752e-05,9.999999747378752e-05
1,267,-152.23520498588428,9.999999747378752e-05,9.999999747378752e-05
1,268,-110.85147967709389,9.999999747378752e-05,9.999999747378752e-05
1,269,-220.25847407257322,9.999999747378752e-05,9.999999747378752e-05
1,270,-134.36961136817013,9.999999747378752e-05,9.999999747378752e-05
1,271,-208.53719328118217,9.999999747378752e-05,9.999999747378752e-05
1,272,-90.50040464286103,9.999999747378752e-05,9.999999747378752e-05
1,273,-92.84972707486155,9.999999747378752e-05,9.999999747378752e-05
1,274,-183.55524818107432,9.999999747378752e-05,9.999999747378752e-05
1,275,-111.15314236636712,9.999999747378752e-05,9.999999747378752e-05
1,276,-200.2422972587561,9.999999747378752e-05,9.999999747378752e-05
1,277,-130.52683049825225,9.999999747378752e-05,9.999999747378752e-05
1,278,-43.18076862384025,9.999999747378752e-05,9.999999747378752e-05
1,279,-72.20047991677724,9.999999747378752e-05,9.999999747378752e-05
1,280,-172.33787954545812,9.999999747378752e-05,9.999999747378752e-05
1,281,-145.76317561072432,9.999999747378752e-05,9.999999747378752e-05
1,282,-94.39600917790236,9.999999747378752e-05,9.999999747378752e-05
1,283,-111.87915489050005,9.999999747378752e-05,9.999999747378752e-05
1,284,-82.49471354303759,9.999999747378752e-05,9.999999747378752e-05
1,285,-86.10628769916796,9.999999747378752e-05,9.999999747378752e-05
1,286,-171.42242628261366,9.999999747378752e-05,9.999999747378752e-05
1,287,-184.5861028345251,9.999999747378752e-05,9.999999747378752e-05
1,288,-33.33838100052556,9.999999747378752e-05,9.999999747378752e-05
1,289,-390.3017130752583,9.999999747378752e-05,9.999999747378752e-05
1,290,-8.599463756124266,9.999999747378752e-05,9.999999747378752e-05
1,291,-121.20822835925429,9.999999747378752e-05,9.999999747378752e-05
1,292,-188.11124046801467,9.999999747378752e-05,9.999999747378752e-05
1,293,-273.05343851757476,9.999999747378752e-05,9.999999747378752e-05
1,294,-68.33089436213375,9.999999747378752e-05,9.999999747378752e-05
1,295,-54.87410766857849,9.999999747378752e-05,9.999999747378752e-05
1,296,-178.164384047008,9.999999747378752e-05,9.999999747378752e-05
1,297,-512.4260832304681,9.999999747378752e-05,9.999999747378752e-05
1,298,-13.922806818230612,9.999999747378752e-05,9.999999747378752e-05
1,299,-119.88225100844834,9.999999747378752e-05,9.999999747378752e-05
1,300,-70.88927869479903,9.999999747378752e-05,9.999999747378752e-05
1,301,-303.7721807284211,9.999999747378752e-05,9.999999747378752e-05
1,302,-276.4227718902414,9.999999747378752e-05,9.999999747378752e-05
1,303,-48.1554120330142,9.999999747378752e-05,9.999999747378752e-05
1,304,-79.57153951858328,9.999999747378752e-05,9.999999747378752e-05
1,305,-243.50592148969324,9.999999747378752e-05,9.999999747378752e-05
1,306,-69.54194032144082,9.999999747378752e-05,9.999999747378752e-05
1,307,-270.9693162147459,9.999999747378752e-05,9.999999747378752e-05
1,308,-222.18283810594414,9.999999747378752e-05,9.999999747378752e-05
1,309,-273.95644967786103,9.999999747378752e-05,9.999999747378752e-05
1,310,-230.01718656194925,9.999999747378752e-05,9.999999747378752e-05
1,311,-257.93330338750195,9.999999747378752e-05,9.999999747378752e-05
1,312,-326.78215797743337,9.999999747378752e-05,9.999999747378752e-05
1,313,-120.41846620512331,9.999999747378752e-05,9.999999747378752e-05
1,314,-286.16506559303224,9.999999747378752e-05,9.999999747378752e-05
1,315,-171.9392225161078,9.999999747378752e-05,9.999999747378752e-05
1,316,-69.08224137150444,9.999999747378752e-05,9.999999747378752e-05
1,317,-104.04423082842196,9.999999747378752e-05,9.999999747378752e-05
1,318,-335.3724500828802,9.999999747378752e-05,9.999999747378752e-05
1,319,-40.96230763654722,9.999999747378752e-05,9.999999747378752e-05
1,320,-193.35417431422238,9.999999747378752e-05,9.999999747378752e-05
1,321,-317.4600354772187,9.999999747378752e-05,9.999999747378752e-05
1,322,-156.88162928430546,9.999999747378752e-05,9.999999747378752e-05
1,323,-47.671590247176546,9.999999747378752e-05,9.999999747378752e-05
1,324,-97.35605502130078,9.999999747378752e-05,9.999999747378752e-05
1,325,-78.3213341316548,9.999999747378752e-05,9.999999747378752e-05
1,326,43.06127760466565,9.999999747378752e-05,9.999999747378752e-05
1,327,-282.00398991644744,9.999999747378752e-05,9.999999747378752e-05
1,328,-116.85381886593257,9.999999747378752e-05,9.999999747378752e-05
1,329,-193.206038975621,9.999999747378752e-05,9.999999747378752e-05
1,330,-128.74953488545503,9.999999747378752e-05,9.999999747378752e-05
1,331,-84.62996031449057,9.999999747378752e-05,9.999999747378752e-05
1,332,-119.0486983207955,9.999999747378752e-05,9.999999747378752e-05
1,333,-227.9995674022237,9.999999747378752e-05,9.999999747378752e-05
1,334,-159.8275870653201,9.999999747378752e-05,9.999999747378752e-05
1,335,-43.091807005392056,9.999999747378752e-05,9.999999747378752e-05
1,336,-219.21133975194368,9.999999747378752e-05,9.999999747378752e-05
1,337,-194.61485135815298,9.999999747378752e-05,9.999999747378752e-05
1,338,-30.941563194974776,9.999999747378752e-05,9.999999747378752e-05
1,339,-41.50460856428079,9.999999747378752e-05,9.999999747378752e-05
1,340,-153.38432174149065,9.999999747378752e-05,9.999999747378752e-05
1,341,-69.16263603543607,9.999999747378752e-05,9.999999747378752e-05
1,342,-314.4488961661058,9.999999747378752e-05,9.999999747378752e-05
1,343,34.09257819045851,9.999999747378752e-05,9.999999747378752e-05
1,344,-239.78098295721048,9.999999747378752e-05,9.999999747378752e-05
1,345,-337.06615301797166,9.999999747378752e-05,9.999999747378752e-05
1,346,-100.94806854150987,9.999999747378752e-05,9.999999747378752e-05
1,347,-28.953785821156472,9.999999747378752e-05,9.999999747378752e-05
1,348,-208.04017723954033,9.999999747378752e-05,9.999999747378752e-05
1,349,-93.28506924128313,9.999999747378752e-05,9.999999747378752e-05
1,350,-75.78031202479795,9.999999747378752e-05,9.999999747378752e-05
1,351,-381.51704912444967,9.999999747378752e-05,9.999999747378752e-05
1,352,-102.23050751226883,9.999999747378752e-05,9.999999747378752e-05
1,353,-65.79816813276639,9.999999747378752e-05,9.999999747378752e-05
1,354,-65.61262084751138,9.999999747378752e-05,9.999999747378752e-05
1,355,-154.23192078788733,9.999999747378752e-05,9.999999747378752e-05
1,356,-219.52420517186317,9.999999747378752e-05,9.999999747378752e-05
1,357,-226.8956137276447,9.999999747378752e-05,9.999999747378752e-05
1,358,-13.90245558104813,9.999999747378752e-05,9.999999747378752e-05
1,359,-54.66101350170147,9.999999747378752e-05,9.999999747378752e-05
1,360,-77.07168276898174,9.999999747378752e-05,9.999999747378752e-05
1,361,-26.657752362014918,9.999999747378752e-05,9.999999747378752e-05
1,362,-102.46555900797298,9.999999747378752e-05,9.999999747378752e-05
1,363,-66.46211033065522,9.999999747378752e-05,9.999999747378752e-05
1,364,-88.40968909702534,9.999999747378752e-05,9.999999747378752e-05
1,365,-7.023744866850407,9.999999747378752e-05,9.999999747378752e-05
1,366,-117.01423188132038,9.999999747378752e-05,9.999999747378752e-05
1,367,-98.72765779407224,9.999999747378752e-05,9.999999747378752e-05
1,368,-110.05893712505807,9.999999747378752e-05,9.999999747378752e-05
1,369,-310.1833625120146,9.999999747378752e-05,9.999999747378752e-05
1,370,-180.33786648794546,9.999999747378752e-05,9.999999747378752e-05
1,371,-68.00882499830419,9.999999747378752e-05,9.999999747378752e-05
1,372,-88.80513507761441,9.999999747378752e-05,9.999999747378752e-05
1,373,-227.32424529164842,9.999999747378752e-05,9.999999747378752e-05
1,374,-233.23752976468617,9.999999747378752e-05,9.999999747378752e-05
1,375,-345.81524745306206,9.999999747378752e-05,9.999999747378752e-05
1,376,-161.4058418936047,9.999999747378752e-05,9.999999747378752e-05
1,377,-35.551995712274575,9.999999747378752e-05,9.999999747378752e-05
1,378,-40.31008367471273,9.999999747378752e-05,9.999999747378752e-05
1,379,-266.95068341155877,9.999999747378752e-05,9.999999747378752e-05
1,380,-183.71022997292386,9.999999747378752e-05,9.999999747378752e-05
1,381,-87.04342921379676,9.999999747378752e-05,9.999999747378752e-05
1,382,-103.33407361126334,9.999999747378752e-05,9.999999747378752e-05
1,383,-58.02876127257733,9.999999747378752e-05,9.999999747378752e-05
1,384,-52.10651139562161,9.999999747378752e-05,9.999999747378752e-05
1,385,-120.54294621915041,9.999999747378752e-05,9.999999747378752e-05
1,386,-98.09853101688932,9.999999747378752e-05,9.999999747378752e-05
1,387,-66.12633139884247,9.999999747378752e-05,9.999999747378752e-05
1,388,-16.175826428735462,9.999999747378752e-05,9.999999747378752e-05
1,389,-38.28489269583117,9.999999747378752e-05,9.999999747378752e-05
1,390,-65.06951627434134,9.999999747378752e-05,9.999999747378752e-05
1,391,-81.88881885660481,9.999999747378752e-05,9.999999747378752e-05
1,392,-154.50346124435762,9.999999747378752e-05,9.999999747378752e-05
1,393,-137.75918789127803,9.999999747378752e-05,9.999999747378752e-05
1,394,-28.356226186906895,9.999999747378752e-05,9.999999747378752e-05
1,395,-81.79955478482671,9.999999747378752e-05,9.999999747378752e-05
1,396,-16.288101525773,9.999999747378752e-05,9.999999747378752e-05
1,397,-139.59263611739135,9.999999747378752e-05,9.999999747378752e-05
1,398,-275.3375583970731,9.999999747378752e-05,9.999999747378752e-05
